Variable	DescrCA	DescrES	DescrEN	Valor_Value	LabelCA	LabelES	LabelEN
PL111BA				u	Organismes extraterritorials, no hi consta	Organismos extraterritoriales, no consta	Extraterritorial bodies, not recorded
PL111BA_F	Variable que indica si PL111BA està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL111BA está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL111BA is complete, if it is missing or if it is not applicable in the record in question.				
PL111BA_F				1	Variable completada	Variable completada	Variable completed
PL111BA_F				96	N.A.	N.A.	N/A
PL111BA_F				97	No hi consta	No consta	No answer
PL141	Tipus de contracte (durada)	Tipo de contrato (duración)	Type of contract (duration)				
PL141				11	Contracte escrit temporal de durada determinada	Contrato escrito temporal de duración determinada	Temporary fixed-term written contract
PL141				12	Contracte verbal temporal de durada determinada	Contrato verbal temporal de duración determinada	Temporary fixed-term verbal contract
PL141				21	Contracte escrit fix de durada indefinida	Contrato escrito fijo de duración indefinida	Permanent written contract of indefinite duration
PL141				22	Contracte verbal fix de durada indefinida	Contrato verbal fijo de duración indefinida	Permanent verbal contract of indefinite duration
PL141_F	Variable que indica si PL141 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL141 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL141 is complete, if it is missing or if it is not applicable in the record in question.				
PL141_F				1	Variable completada	Variable completada	Variable completed
PL141_F				96	N.A. (Si PL040A ≠ 3)	N.A. (Si PL040A ≠ 3)	N/A (If PL040A ≠ 3)
PL141_F				97	No hi consta	No consta	No answer
PL145	Tipus de contracte (durada)	Tipo de contrato (duración)	Type of contract (duration)				
PL145				1	Feina a temps complet	Trabajo a tiempo completo	Full-time job
PL145				2	Feina a temps parcial	Trabajo a tiempo parcial	Part-time job
PL145_F	Variable que indica si PL145 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL145 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL145 is complete, if it is missing or if it is not applicable in the record in question.				
PL145_F				1	Variable completada	Variable completada	Variable completed
PL145_F				96	N.A. (Si PL032 ≠ 1 o PL016 ≠1 )	N.A. (Si PL032 ≠ 1 o PL016 ≠1 )	N/A (If PL032 ≠ 1 or PL016 ≠1 )
PL145_F				97	No hi consta	No consta	No answer
PL150	Supervisa/supervisava o coordina/coordinava la feina d'algun empleat de l'empresa o organisme on treballa/treballava?	¿Supervisa/supervisaba o coordina/coordinaba el trabajo de algún empleado de la empresa u organismo en el que trabaja/trabajaba?	Do or did you supervise or do or did you coordinate the work of any employee of the company or organisation where you work/worked?				
PL150				1	Sí	Sí	Yes
PL150				2	No	No	No
PL150_F	Variable que indica si PL150 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL150 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL150 is complete, if it is missing or if it is not applicable in the record in question.				
PL150_F				1	Variable completada	Variable completada	Variable completed
PL150_F				96	N.A. (Si PL040A ≠ 3)	N.A. (Si PL040A ≠ 3)	N/A (If PL040A ≠ 3)
PL150_F				97	No hi consta	No consta	No answer
PL200	Nombre d'anys passats a la feina remunerada	Número de años pasados en trabajo remunerado	Number of years spent in paid work				
PL200_F	Variable que indica si PL200 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL200 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL200 is complete, if it is missing or if it is not applicable in the record in question.				
PL200_F				1	Variable completada	Variable completada	Variable completed
PL200_F				96	N.A. (no ha treballat mai)	N.A. (no ha trabajado nunca)	N/A (never worked)
PL200_F				97	No hi consta	No consta	No answer
PL211A	Activitat principal a gener	Actividad principal en Enero	Main activity in January				
PL211A				1	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211A				2	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211A				3	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211A				4	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211A				5	Aturat	Parado	Unemployed
PL211A				6	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211A				7	Jubilat o retirat	Jubilado o retirado	Retired
PL211A				8	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211A				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211A				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211A_F	Variable que indica si PL211A està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL211A está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211A is complete, if it is missing or if it is not applicable in the record in question.				
PL211A_F				1	Variable completada	Variable completada	Variable completed
PL211A_F				97	No hi consta	No consta	No answer
PL211B	Activitat principal a febrer	Actividad principal en Febrero	Main activity in February				
PL211B				1	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211B				2	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211B				3	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211B				4	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211B				5	Aturat	Parado	Unemployed
PL211B				6	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211B				7	Jubilat o retirat	Jubilado o retirado	Retired
PL211B				8	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211B				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211B				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211B_F	Variable que indica si PL211B està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL211B está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211B is complete, if it is missing or if it is not applicable in the record in question.				
PL211B_F				1	Variable completada	Variable completada	Variable completed
PL211B_F				97	No hi consta	No consta	No answer
PL211C	Activitat principal a març	Actividad principal en Marzo	Main activity in March				
PL211C				1	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211C				2	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211C				3	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211C				4	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211C				5	Aturat	Parado	Unemployed
PL211C				6	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211C				7	Jubilat o retirat	Jubilado o retirado	Retired
PL211C				8	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211C				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211C				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211C_F	Variable que indica si PL211C està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL211C está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211C is complete, if it is missing or if it is not applicable in the record in question.				
PL211C_F				1	Variable completada	Variable completada	Variable completed
PL211C_F				97	No hi consta	No consta	No answer
PL211D	Activitat principal a abril	Actividad principal en Abril	Main activity in April				
PL211D				1	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211D				2	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211D				3	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211D				4	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211D				5	Aturat	Parado	Unemployed
PL211D				6	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211D				7	Jubilat o retirat	Jubilado o retirado	Retired
PL211D				8	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211D				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211D				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211D_F	Variable que indica si PL211D està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL211D está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211D is complete, if it is missing or if it is not applicable in the record in question.				
PL211D_F				1	Variable completada	Variable completada	Variable completed
PL211D_F				97	No hi consta	No consta	No answer
PL211E	Activitat principal a maig	Actividad principal en Mayo	Main activity in May				
PL211E				1	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211E				2	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211E				3	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211E				4	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211E				5	Aturat	Parado	Unemployed
PL211E				6	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211E				7	Jubilat o retirat	Jubilado o retirado	Retired
PL211E				8	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211E				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211E				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211E_F	Variable que indica si PL211E està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL211E está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211E is complete, if it is missing or if it is not applicable in the record in question.				
PL211E_F				1	Variable completada	Variable completada	Variable completed
PL211E_F				97	No hi consta	No consta	No answer
PL211F	Activitat principal a juny	Actividad principal en Junio	Main activity in June				
PL211F				1	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211F				2	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211F				3	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211F				4	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211F				5	Aturat	Parado	Unemployed
PL211F				6	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211F				7	Jubilat o retirat	Jubilado o retirado	Retired
PL211F				8	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211F				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211F				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211F_F	Variable que indica si PL211F està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL211F está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211F is complete, if it is missing or if it is not applicable in the record in question.				
PL211F_F				1	Variable completada	Variable completada	Variable completed
PL211F_F				97	No hi consta	No consta	No answer
PL211G	Activitat principal a juliol	Actividad principal en Julio	Main activity in July				
PL211G				1	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211G				2	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211G				3	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211G				4	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211G				5	Aturat	Parado	Unemployed
PL211G				6	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211G				7	Jubilat o retirat	Jubilado o retirado	Retired
PL211G				8	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211G				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211G				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211G_F	Variable que indica si PL211G està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL211G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211G is complete, if it is missing or if it is not applicable in the record in question.				
PL211G_F				1	Variable completada	Variable completada	Variable completed
PL211G_F				97	No hi consta	No consta	No answer
PL211H	Activitat principal a agost	Actividad principal en Agosto	Main activity in August				
PL211H				1	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211H				2	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211H				3	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211H				4	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211H				5	Aturat	Parado	Unemployed
PL211H				6	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211H				7	Jubilat o retirat	Jubilado o retirado	Retired
PL211H				8	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211H				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211H				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211H_F	Variable que indica si PL211H està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL211H está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211H is complete, if it is missing or if it is not applicable in the record in question.				
PL211H_F				1	Variable completada	Variable completada	Variable completed
PL211H_F				97	No hi consta	No consta	No answer
PL211I	Activitat principal a setembre	Actividad principal en Septiembre	Main activity in September				
PL211I				1	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211I				2	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211I				3	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211I				4	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211I				5	Aturat	Parado	Unemployed
PL211I				6	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211I				7	Jubilat o retirat	Jubilado o retirado	Retired
PL211I				8	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211I				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211I				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211I_F	Variable que indica si PL211I està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL211I está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211I is complete, if it is missing or if it is not applicable in the record in question.				
PL211I_F				1	Variable completada	Variable completada	Variable completed
PL211I_F				97	No hi consta	No consta	No answer
PL211J	Activitat principal a octubre	Actividad principal en Octubre	Main activity in October				
PL211J				1	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211J				2	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211J				3	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211J				4	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211J				5	Aturat	Parado	Unemployed
PL211J				6	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211J				7	Jubilat o retirat	Jubilado o retirado	Retired
PL211J				8	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211J				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211J				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211J_F	Variable que indica si PL211J està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL211J está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211J is complete, if it is missing or if it is not applicable in the record in question.				
PL211J_F				1	Variable completada	Variable completada	Variable completed
PL211J_F				97	No hi consta	No consta	No answer
PL211K	Activitat principal a novembre	Actividad principal en Noviembre	Main activity in November				
PL211K				1	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211K				2	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211K				3	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211K				4	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211K				5	Aturat	Parado	Unemployed
PL211K				6	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211K				7	Jubilat o retirat	Jubilado o retirado	Retired
PL211K				8	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211K				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211K				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211K_F	Variable que indica si PL211K està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL211K está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211K is complete, if it is missing or if it is not applicable in the record in question.				
PL211K_F				1	Variable completada	Variable completada	Variable completed
PL211K_F				97	No hi consta	No consta	No answer
PL211L	Activitat principal a desembre	Actividad principal en Diciembre	Main activity in December				
PL211L				1	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211L				2	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211L				3	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211L				4	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211L				5	Aturat	Parado	Unemployed
PL211L				6	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211L				7	Jubilat o retirat	Jubilado o retirado	Retired
PL211L				8	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211L				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211L				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211L_F	Variable que indica si PL211L està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL211L está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211L is complete, if it is missing or if it is not applicable in the record in question.				
PL211L_F				1	Variable completada	Variable completada	Variable completed
PL211L_F				97	No hi consta	No consta	No answer
PL271	Durant els darrers 5 anys, nombre de mesos en situació d'aturat	Durante los últimos 5 años, número de meses en situación de parado	Number of months of unemployment in the last 5 years				
PL271_F	Variable que indica si PL271 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL271 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL271 is complete, if it is missing or if it is not applicable in the record in question.				
PL271_F				1	Variable completada	Variable completada	Variable completed
PL271_F				96	N.A.	N.A.	N/A
PL271_F				97	No hi consta	No consta	No answer
PH010	Estat general de salut	Estado general de salud 	General state of health				
PH010				1	Molt bo	Muy bueno	Very good
PH010				2	Bo	Bueno	Good
PH010				3	Regular	Regular	Regular
PH010				4	Dolent	Malo	Bad
PH010				5	Molt dolent	Muy Malo	Very bad
PH010_F	Variable que indica si PH010 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PH010 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PH010 is complete, if it is missing or if it is not applicable in the record in question.				
PH010_F				1	Variable completada	Variable completada	Variable completed
PH010_F				97	No hi consta	No consta	No answer
PH020	Té alguna malaltia o problema de salut crònics?	¿Tiene alguna enfermedad o problema de salud crónicos?	Do you have a chronic illness or health problem?				
PH020				1	Sí	Sí	Yes
PH020				2	No	No	No
PH020_F	Variable que indica si PH020 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PH020 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PH020 is complete, if it is missing or if it is not applicable in the record in question.				
PH020_F				1	Variable completada	Variable completada	Variable completed
PH020_F				97	No hi consta	No consta	No answer
PH030	Durant almenys els darrers 6 mesos, en quina mesura s'ha vist limitat a causa d'un problema de salut per fer les activitats que la gent habitualment fa?	Durante al menos los últimos 6 meses, ¿en qué medida se ha visto limitado debido a un problema de salud para realizar las actividades que la gente habitualmente hace?	For at least the last 6 months, to what extent have you been limited by a health problem from doing the activities people usually do?				
PH030				1	Greument limitat	Gravemente limitado	Severely limited
PH030				2	Limitat però no greument	Limitado pero no gravemente	Limited but not seriously
PH030				3	Gens limitat	Nada limitado	Not limited at all
PH030_F	Variable que indica si PH030 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PH030 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PH030 is complete, if it is missing or if it is not applicable in the record in question.				
PH030_F				1	Variable completada	Variable completada	Variable completed
PH030_F				97	No hi consta	No consta	No answer
PH040	Durant els últims 12 mesos, hi ha hagut alguna ocasió en què realment hagi necessitat consultar un metge (excepte dentista) però no ho hagi fet?	¿Durante los últimos 12 meses, hubo alguna ocasión en la que realmente necesitó consultar a un médico (excepto dentista) pero no lo hizo?	During the last 12 months, have there been any occasions when you really needed to see a doctor (except a dentist) but did not?				
PH040				1	Sí, almenys en una ocasió	Sí, al menos en una ocasión	Yes, at least once
PH040				2	No, en cap ocasió	No, en ninguna ocasión	No, never
PH040_F	Variable que indica si PH040 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PH040 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PH040 is complete, if it is missing or if it is not applicable in the record in question.				
PH040_F				1	Variable completada	Variable completada	Variable completed
PH040_F				96	N.A. (en cap ocasió ha necessitat assistència mèdica)	N.A. (en ninguna ocasión ha necesitado asistencia médica)	N/A (has never needed medical care)
PH040_F				97	No hi consta	No consta	No answer
PH050	Motiu principal per no consultar un metge (excepte dentista)	Motivo principal para no consultar a un médico (excepto dentista)	Main reason for not seeing a doctor (except dentist)				
PH050				1	No s'ho podia permetre	No se lo podía permitir 	He/she could not afford it
PH050				2	Estava en una llista d'espera o no tenia volant	Estaba en una lista de espera o no tenía volante	He/she was on a waiting list or was not registered
PH050				3	No disposava de temps a causa de la feina, de la cura de nens o d'altres persones	No disponía de tiempo debido al trabajo, al cuidado de niños o de otras personas	He/she did not have time because of work or caring for children or other people
PH050				4	Massa lluny per viatjar/sense mitjans de transport	Demasiado lejos para viajar/sin medios de transporte	Too far to travel/no means of transport
PH050				5	Por dels metges, dels hospitals	Miedo a los médicos, a los hospitales.	Fear of doctors and/or hospitals
PH050				6	Va voler esperar i veure si el problema millorava per si mateix	Quiso esperar y ver si el problema mejoraba por sí solo	He/she wanted to wait and see if the problem got better on its own
PH050				7	No coneixia cap metge o especialista	No conocía a ningún médico o especialista 	He/she did not know of any doctor or specialist
PH050				8	Altres motius	Otras razones	Other reasons
PH050_F	Variable que indica si PH050 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PH050 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PH050 is complete, if it is missing or if it is not applicable in the record in question.				
PH050_F				1	Variable completada	Variable completada	Variable completed
PH050_F				96	N.A. (Si PH040 ≠ 1)	N.A. (Si PH040 ≠ 1)	N/A (If PH040 ≠ 1)
PH050_F				97	No hi consta	No consta	No answer
PH060	Durant els últims 12 mesos, hi ha hagut alguna ocasió en què realment hagi necessitat consultar un dentista però no ho hagi fet?	¿Durante los últimos 12 meses, hubo alguna ocasión en la que realmente necesitó consultar a un dentista pero no lo hizo?	During the last 12 months, have there been any occasions when you really needed to see a dentist but did not?				
PH060				1	Sí	Sí	Yes
PH060				2	No	No	No
PH060_F	Variable que indica si PH060 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PH060 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PH060 is complete, if it is missing or if it is not applicable in the record in question.				
PH060_F				1	Variable completada	Variable completada	Variable completed
PH060_F				96	N.A. (en cap ocasió ha necessitat assistència dental)	N.A. (en ninguna ocasión ha necesitado asistencia dental)	N/A (has never needed dental care)
PH060_F				97	No hi consta	No consta	No answer
PH070	Motiu principal per no consultar un dentista	Motivo principal para no consultar a un dentista	Main reason for not seeing a dentist				
PH070				1	No s'ho podia permetre	No se lo podía permitir 	He/she could not afford it
PH070				2	Estava en una llista d'espera o no tenia volant	Estaba en una lista de espera o no tenía volante	He/she was on a waiting list or was not registered
PH070				3	No disposava de temps a causa de la feina, de la cura de nens o d'altres persones	No disponía de tiempo debido al trabajo, al cuidado de niños o de otras personas	He/she did not have time because of work or caring for children or other people
PH070				4	Massa lluny per viatjar/sense mitjans de transport	Demasiado lejos para viajar/sin medios de transporte	Too far to travel/no means of transport
PH070				5	Por dels metges, dels hospitals	Miedo a los médicos, a los hospitales.	Fear of doctors and/or hospitals
PH070				6	Va voler esperar i veure si el problema millorava per si mateix	Quiso esperar y ver si el problema mejoraba por sí solo	He/she wanted to wait and see if the problem got better on its own
PH070				7	No coneixia cap metge o especialista	No conocía a ningún médico o especialista 	He/she did not know of any doctor or specialist
PH070				8	Altres motius	Otras razones	Other reasons
PH070_F	Variable que indica si PH070 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PH070 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PH070 is complete, if it is missing or if it is not applicable in the record in question.				
PH070_F				1	Variable completada	Variable completada	Variable completed
PH070_F				96	N.A. (Si PH060 ≠ 1)	N.A. (Si PH060 ≠ 1)	N/A (If PH060 ≠ 1)
PH070_F				97	No hi consta	No consta	No answer
PY010N 	Renda neta monetària o quasi monetària de l'assalariat l'any anterior al de l'enquesta (import en cèntims d'euro)	Renta neta monetaria o cuasi monetaria del asalariado en el año anterior al de encuesta (importe en céntimos de euro)	Net monetary or quasi-monetary income of the employee in the year before the survey (amount in euro cents)				
PY010N _F	Variable que indica si PY010N està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY010N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY010N is complete, if it is missing or if it is not applicable in the record in question.				
PY010N _F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY010N _F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY010N _F				1	Qüestionari	Cuestionario	Survey
