Variable	DescrCA	DescrES	DescrEN	Valor_Value	LabelCA	LabelES	LabelEN
HY110N	Renda neta percebuda pels menors de 16 anys l'any anterior al de l'enquesta (import en cèntims d'euro)	Renta neta percibida por los menores de 16 años en el año anterior al de la encuesta (importe en céntimos de euro)	Net income received by children under the age of 16 in the year before the survey (amount in euro cents)				
HY110N_F 	Variable que indica si HY110N està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si HY110N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if HY110N is complete, if it is missing or if it is not applicable in the record in question.				
HY110N_F 					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
HY110N_F 					PRIMER DÍGIT: Mètode d'imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Imputation method
HY110N_F 				1	Qüestionari	Cuestionario	Questionnaire
HY110N_F 				2	Fonts administratives	Fuentes administrativas	Administrative sources
HY110N_F 				3	Imputació estadística	Imputación estadística	Statistical imputation
HY110N_F 				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
HY110N_F 				5	Imputació estadística	Imputación estadística	Statistical imputation
HY110N_F 				6	Imputació estadística	Imputación estadística	Statistical imputation
HY110N_F 				7	Desconeguda	Desconocida	Unknown
HY110N_F 					SEGON DÍGIT: Neta/bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/gross (data collection form)
HY110N_F 				1	Neta	Neta	Net
HY110N_F 				5	Bruta	Bruta	Gross
HY110N_F 				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partially net and partially gross)
HY110N_F 				8	Desconeguda	Desconocida	Unknown
HY110N_F 					DÍGITS SEGÜENTS: factor d'imputació (100 x Valor recollit / Valor registrat)	DÍGITOS SIGUIENTES: factor de imputación (100 x Valor recogido / Valor registrado)	NEXT DIGITS: imputation factor (100 x Collected value / Registered value)
HY110N_F 					100 x Valor recollit / Valor registrat	100 x Valor recogido / Valor registrado	100 x Collected value / Registered value
HY120N	Impost sobre el patrimoni l'any anterior al de l'enquesta (import en cèntims d'euro)	Impuesto sobre el patrimonio en el año anterior al de la encuesta (importe en céntimos de euro)	Wealth tax in the year before the survey (amount in euro cents)				
HY120N_F 	Variable que indica si HY120N està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si HY120N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if HY120N is complete, if it is missing or if it is not applicable in the record in question.				
HY120N_F 					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
HY120N_F 					PRIMER DÍGIT: Mètode d'imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Imputation method
HY120N_F 				1	Qüestionari	Cuestionario	Questionnaire
HY120N_F 				2	Fonts administratives	Fuentes administrativas	Administrative sources
HY120N_F 				3	Imputació estadística	Imputación estadística	Statistical imputation
HY120N_F 				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
HY120N_F 				5	Imputació estadística	Imputación estadística	Statistical imputation
HY120N_F 				6	Imputació estadística	Imputación estadística	Statistical imputation
HY120N_F 				7	Desconeguda	Desconocida	Unknown
HY120N_F 					SEGON DÍGIT: Neta/bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/gross (data collection form)
HY120N_F 				1	Neta	Neta	Net
HY120N_F 				5	Bruta	Bruta	Gross
HY120N_F 				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partially net and partially gross)
HY120N_F 				8	Desconeguda	Desconocida	Unknown
HY120N_F 					DÍGITS SEGÜENTS: factor d'imputació (100 x Valor recollit / Valor registrat)	DÍGITOS SIGUIENTES: factor de imputación (100 x Valor recogido / Valor registrado)	NEXT DIGITS: imputation factor (100 x Collected value / Registered value)
HY120N_F 					100 x Valor recollit / Valor registrat	100 x Valor recogido / Valor registrado	100 x Collected value / Registered value
HY130N 	Transferències periòdiques monetàries abonades a altres llars l'any anterior al de l'enquesta (import en cèntims d'euro)	Transferencias periódicas monetarias abonadas a otros hogares en el año anterior al de la encuesta (importe en céntimos de euro)	Periodic monetary transfers paid to other households in the year before the survey (amount in euro cents)				
HY130N_F 	Variable que indica si HY130N està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si HY130N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if HY130N is complete, if it is missing or if it is not applicable in the record in question.				
HY130N_F 					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
HY130N_F 					PRIMER DÍGIT: Mètode d'imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Imputation method
HY130N_F 				1	Qüestionari	Cuestionario	Questionnaire
HY130N_F 				2	Fonts administratives	Fuentes administrativas	Administrative sources
HY130N_F 				3	Imputació estadística	Imputación estadística	Statistical imputation
HY130N_F 				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
HY130N_F 				5	Imputació estadística	Imputación estadística	Statistical imputation
HY130N_F 				6	Imputació estadística	Imputación estadística	Statistical imputation
HY130N_F 				7	Desconeguda	Desconocida	Unknown
HY130N_F 					SEGON DÍGIT: Neta/bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/gross (data collection form)
HY130N_F 				1	Neta	Neta	Net
HY130N_F 				5	Bruta	Bruta	Gross
HY130N_F 				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partially net and partially gross)
HY130N_F 				8	Desconeguda	Desconocida	Unknown
HY130N_F 					DÍGITS SEGÜENTS: factor d'imputació (100 x Valor recollit / Valor registrat)	DÍGITOS SIGUIENTES: factor de imputación (100 x Valor recogido / Valor registrado)	NEXT DIGITS: imputation factor (100 x Collected value / Registered value)
HY130N_F 					100 x Valor recollit / Valor registrat	100 x Valor recogido / Valor registrado	100 x Collected value / Registered value
HY131N 	Transferències periòdiques monetàries abonades a altres llars l'any anterior al de l'enquesta (pensions alimentàries a fills o compensatòries a cònjuges) (import en cèntims d'euro)	Transferencias periódicas monetarias abonadas a otros hogares en el año anterior al de la encuesta (pensiones alimenticias a hijos o compensatorias a cónyuges) (importe en céntimos de euro)	Periodic monetary transfers paid to other households in the year before the survey (child maintenance or spousal support) (amount in euro cents)				
HY131N_F 	Variable que indica si HY131N està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si HY131N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if HY131N is complete, if it is missing or if it is not applicable in the record in question.				
HY131N_F 					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
HY131N_F 					PRIMER DÍGIT: Mètode d'imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Imputation method
HY131N_F 				1	Qüestionari	Cuestionario	Questionnaire
HY131N_F 				2	Fonts administratives	Fuentes administrativas	Administrative sources
HY131N_F 				3	Imputació estadística	Imputación estadística	Statistical imputation
HY131N_F 				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
HY131N_F 				5	Imputació estadística	Imputación estadística	Statistical imputation
HY131N_F 				6	Imputació estadística	Imputación estadística	Statistical imputation
HY131N_F 				7	Desconeguda	Desconocida	Unknown
HY131N_F 					SEGON DÍGIT: Neta/bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/gross (data collection form)
HY131N_F 				1	Neta	Neta	Net
HY131N_F 				5	Bruta	Bruta	Gross
HY131N_F 				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partially net and partially gross)
HY131N_F 				8	Desconeguda	Desconocida	Unknown
HY131N_F 					DÍGITS SEGÜENTS: factor d'imputació (100 x Valor recollit / Valor registrat)	DÍGITOS SIGUIENTES: factor de imputación (100 x Valor recogido / Valor registrado)	NEXT DIGITS: imputation factor (100 x Collected value / Registered value)
HY131N_F 					100 x Valor recollit / Valor registrat	100 x Valor recogido / Valor registrado	100 x Collected value / Registered value
HY145N 	Devolucions/ingressos complementaris per ajustaments en impostos l'any anterior al de l'enquesta (declaració de l'IRPF) (import en cèntims d'euro)	Devoluciones/ingresos complementarios por ajustes en impuestos en el año anterior al de la encuesta (declaración del IRPF) (importe en céntimos de euro)	Rebates/additional income for tax adjustments in the year before the survey (personal income tax return) (amount in euro cents)				
HY145N_F 	Variable que indica si HY0145N està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si HY145N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if HY145N is complete, if it is missing or if it is not applicable in the record in question.				
HY145N_F 					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
HY145N_F 					PRIMER DÍGIT: Mètode d'imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Imputation method
HY145N_F 				1	Qüestionari	Cuestionario	Questionnaire
HY145N_F 				2	Fonts administratives	Fuentes administrativas	Administrative sources
HY145N_F 				3	Imputació estadística	Imputación estadística	Statistical imputation
HY145N_F 				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
HY145N_F 				5	Imputació estadística	Imputación estadística	Statistical imputation
HY145N_F 				6	Imputació estadística	Imputación estadística	Statistical imputation
HY145N_F 				7	Desconeguda	Desconocida	Unknown
HY145N_F 					SEGON DÍGIT: Neta/bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/gross (data collection form)
HY145N_F 				1	Neta	Neta	Net
HY145N_F 				5	Bruta	Bruta	Gross
HY145N_F 				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partially net and partially gross)
HY145N_F 				8	Desconeguda	Desconocida	Unknown
HY145N_F 					DÍGITS SEGÜENTS: factor d'imputació (100 x Valor recollit / Valor registrat)	DÍGITOS SIGUIENTES: factor de imputación (100 x Valor recogido / Valor registrado)	NEXT DIGITS: imputation factor (100 x Collected value / Registered value)
HY145N_F 					100 x Valor recollit / Valor registrat	100 x Valor recogido / Valor registrado	100 x Collected value / Registered value
HY170N 	Autoconsum l'any anterior al de l'enquesta (import en cèntims d'euro)	Autoconsumo en el año anterior al de la encuesta (importe en céntimos de euro)	Self-supply in the year before the survey (amount in euro cents)				
HY170N_F	Variable que indica si HY170N està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si HY170N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if HY170N is complete, if it is missing or if it is not applicable in the record in question.				
HY170N_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
HY170N_F					PRIMER DÍGIT: Mètode d'imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Imputation method
HY170N_F				1	Qüestionari	Cuestionario	Questionnaire
HY170N_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
HY170N_F				3	Imputació estadística	Imputación estadística	Statistical imputation
HY170N_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
HY170N_F				5	Imputació estadística	Imputación estadística	Statistical imputation
HY170N_F				6	Imputació estadística	Imputación estadística	Statistical imputation
HY170N_F				7	Desconeguda	Desconocida	Unknown
HY170N_F					SEGON DÍGIT: Neta/bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/gross (data collection form)
HY170N_F				1	Neta	Neta	Net
HY170N_F				5	Bruta	Bruta	Gross
HY170N_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partially net and partially gross)
HY170N_F				8	Desconeguda	Desconocida	Unknown
HY170N_F					DÍGITS SEGÜENTS: factor d'imputació (100 x Valor recollit / Valor registrat)	DÍGITOS SIGUIENTES: factor de imputación (100 x Valor recogido / Valor registrado)	NEXT DIGITS: imputation factor (100 x Collected value / Registered value)
HY170N_F					100 x Valor recollit / Valor registrat	100 x Valor recogido / Valor registrado	100 x Collected value / Registered value
HY010	Renda bruta total de la llar l'any anterior al de l'enquesta (import en cèntims d'euro)	Renta bruta total del hogar en el año anterior al de la encuesta (importe en céntimos de euro)	Total gross household income in the year before the survey (amount in euro cents)				
HY010_F 	Variable que indica si HY010 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si HY010 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if HY010 is complete, if it is missing or if it is not applicable in the record in question.				
HY010_F 					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
HY010_F 					PRIMER DÍGIT: Mètode d'imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Imputation method
HY010_F 				1	Qüestionari	Cuestionario	Questionnaire
HY010_F 				2	Fonts administratives	Fuentes administrativas	Administrative sources
HY010_F 				3	Imputació estadística	Imputación estadística	Statistical imputation
HY010_F 				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
HY010_F 				5	Imputació estadística	Imputación estadística	Statistical imputation
HY010_F 				6	Imputació estadística	Imputación estadística	Statistical imputation
HY010_F 				7	Desconeguda	Desconocida	Unknown
HY010_F 					SEGON DÍGIT: Neta/bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/gross (data collection form)
HY010_F 				1	Neta	Neta	Net
HY010_F 				5	Bruta	Bruta	Gross
HY010_F 				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partially net and partially gross)
HY010_F 				8	Desconeguda	Desconocida	Unknown
HY010_F 					DÍGITS SEGÜENTS: factor d'imputació (100 x Valor recollit / Valor registrat)	DÍGITOS SIGUIENTES: factor de imputación (100 x Valor recogido / Valor registrado)	NEXT DIGITS: imputation factor (100 x Collected value / Registered value)
HY010_F 					100 x Valor recollit / Valor registrat	100 x Valor recogido / Valor registrado	100 x Collected value / Registered value
HY040G	Renda bruta procedent del lloguer d'una propietat o terreny l'any anterior al de l'enquesta (import en cèntims d'euro)	Renta bruta procedente del alquiler de una propiedad o terreno en el año anterior al de la encuesta (importe en céntimos de euro)	Gross income from renting a property or land in the year before the survey (amount in euro cents)				
HY040G_F 	Variable que indica si HY040G està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si HY040G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if HY040G is complete, if it is missing or if it is not applicable in the record in question.				
HY040G_F 					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
HY040G_F 					PRIMER DÍGIT: Mètode d'imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Imputation method
HY040G_F 				1	Qüestionari	Cuestionario	Questionnaire
HY040G_F 				2	Fonts administratives	Fuentes administrativas	Administrative sources
HY040G_F 				3	Imputació estadística	Imputación estadística	Statistical imputation
HY040G_F 				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
HY040G_F 				5	Imputació estadística	Imputación estadística	Statistical imputation
HY040G_F 				6	Imputació estadística	Imputación estadística	Statistical imputation
HY040G_F 				7	Desconeguda	Desconocida	Unknown
HY040G_F 					SEGON DÍGIT: Neta/bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/gross (data collection form)
HY040G_F 				1	Neta	Neta	Net
HY040G_F 				5	Bruta	Bruta	Gross
HY040G_F 				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partially net and partially gross)
HY040G_F 				8	Desconeguda	Desconocida	Unknown
HY040G_F 					DÍGITS SEGÜENTS: factor d'imputació (100 x Valor recollit / Valor registrat)	DÍGITOS SIGUIENTES: factor de imputación (100 x Valor recogido / Valor registrado)	NEXT DIGITS: imputation factor (100 x Collected value / Registered value)
HY040G_F 					100 x Valor recollit / Valor registrat	100 x Valor recogido / Valor registrado	100 x Collected value / Registered value
HY050G	Ajut per família/fills l'any anterior al de l'enquesta (import en cèntims d'euro)	Ayuda por familia/hijos en el año anterior al de la encuesta (importe en céntimos de euro)	Family/child benefit in the year before the survey (amount in euro cents)				
HY050G_F 	Variable que indica si HY050G està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si HY050G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if HY050G is complete, if it is missing or if it is not applicable in the record in question.				
HY050G_F 					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
HY050G_F 					PRIMER DÍGIT: Mètode d'imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Imputation method
HY050G_F 				1	Qüestionari	Cuestionario	Questionnaire
HY050G_F 				2	Fonts administratives	Fuentes administrativas	Administrative sources
HY050G_F 				3	Imputació estadística	Imputación estadística	Statistical imputation
HY050G_F 				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
HY050G_F 				5	Imputació estadística	Imputación estadística	Statistical imputation
HY050G_F 				6	Imputació estadística	Imputación estadística	Statistical imputation
HY050G_F 				7	Desconeguda	Desconocida	Unknown
HY050G_F 					SEGON DÍGIT: Neta/bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/gross (data collection form)
HY050G_F 				1	Neta	Neta	Net
HY050G_F 				5	Bruta	Bruta	Gross
HY050G_F 				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partially net and partially gross)
HY050G_F 				8	Desconeguda	Desconocida	Unknown
HY050G_F 					DÍGITS SEGÜENTS: factor d'imputació (100 x Valor recollit / Valor registrat)	DÍGITOS SIGUIENTES: factor de imputación (100 x Valor recogido / Valor registrado)	NEXT DIGITS: imputation factor (100 x Collected value / Registered value)
HY050G_F 					100 x Valor recollit / Valor registrat	100 x Valor recogido / Valor registrado	100 x Collected value / Registered value
HY060G	Ingressos per assistència social l'any anterior al de l'enquesta (import en cèntims d'euro)	Ingresos por asistencia social en el año anterior al de la encuesta (importe en céntimos de euro)	Income from social assistance in the year before the survey (amount in euro cents)				
HY060G_F 	Variable que indica si HY060G està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si HY060G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if HY060G is complete, if it is missing or if it is not applicable in the record in question.				
HY060G_F 					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
HY060G_F 					PRIMER DÍGIT: Mètode d'imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Imputation method
HY060G_F 				1	Qüestionari	Cuestionario	Questionnaire
HY060G_F 				2	Fonts administratives	Fuentes administrativas	Administrative sources
HY060G_F 				3	Imputació estadística	Imputación estadística	Statistical imputation
HY060G_F 				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
HY060G_F 				5	Imputació estadística	Imputación estadística	Statistical imputation
HY060G_F 				6	Imputació estadística	Imputación estadística	Statistical imputation
HY060G_F 				7	Desconeguda	Desconocida	Unknown
HY060G_F 					SEGON DÍGIT: Neta/bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/gross (data collection form)
HY060G_F 				1	Neta	Neta	Net
HY060G_F 				5	Bruta	Bruta	Gross
HY060G_F 				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partially net and partially gross)
HY060G_F 				8	Desconeguda	Desconocida	Unknown
HY060G_F 					DÍGITS SEGÜENTS: factor d'imputació (100 x Valor recollit / Valor registrat)	DÍGITOS SIGUIENTES: factor de imputación (100 x Valor recogido / Valor registrado)	NEXT DIGITS: imputation factor (100 x Collected value / Registered value)
HY060G_F 					100 x Valor recollit / Valor registrat	100 x Valor recogido / Valor registrado	100 x Collected value / Registered value
HY070G	Ajuda per a habitatge l'any anterior al de l'enquesta (import en cèntims d'euro)	Ayuda para vivienda en el año anterior al de la encuesta (importe en céntimos de euro)	Housing aid in the year before the survey (amount in euro cents)				
HY070G_F 	Variable que indica si HY070G està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si HY070G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if HY070G is complete, if it is missing or if it is not applicable in the record in question.				
HY070G_F 					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
HY070G_F 					PRIMER DÍGIT: Mètode d'imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Imputation method
HY070G_F 				1	Qüestionari	Cuestionario	Questionnaire
HY070G_F 				2	Fonts administratives	Fuentes administrativas	Administrative sources
HY070G_F 				3	Imputació estadística	Imputación estadística	Statistical imputation
HY070G_F 				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
HY070G_F 				5	Imputació estadística	Imputación estadística	Statistical imputation
HY070G_F 				6	Imputació estadística	Imputación estadística	Statistical imputation
HY070G_F 				7	Desconeguda	Desconocida	Unknown
HY070G_F 					SEGON DÍGIT: Neta/bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/gross (data collection form)
HY070G_F 				1	Neta	Neta	Net
HY070G_F 				5	Bruta	Bruta	Gross
HY070G_F 				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partially net and partially gross)
HY070G_F 				8	Desconeguda	Desconocida	Unknown
HY070G_F 					DÍGITS SEGÜENTS: factor d'imputació (100 x Valor recollit / Valor registrat)	DÍGITOS SIGUIENTES: factor de imputación (100 x Valor recogido / Valor registrado)	NEXT DIGITS: imputation factor (100 x Collected value / Registered value)
HY070G_F 					100 x Valor recollit / Valor registrat	100 x Valor recogido / Valor registrado	100 x Collected value / Registered value
HY080G	Transferències periòdiques monetàries percebudes d'altres llars l'any anterior al de l'enquesta (import en cèntims d'euro)	Transferencias periódicas monetarias percibidas de otros hogares en el año anterior al de la encuesta (importe en céntimos de euro)	Periodic monetary transfers received from other households in the year before the survey (amount in euro cents)				
HY080G_F 	Variable que indica si HY080G està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si HY080G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if HY080G is complete, if it is missing or if it is not applicable in the record in question.				
HY080G_F 					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
HY080G_F 					PRIMER DÍGIT: Mètode d'imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Imputation method
HY080G_F 				1	Qüestionari	Cuestionario	Questionnaire
HY080G_F 				2	Fonts administratives	Fuentes administrativas	Administrative sources
HY080G_F 				3	Imputació estadística	Imputación estadística	Statistical imputation
HY080G_F 				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
HY080G_F 				5	Imputació estadística	Imputación estadística	Statistical imputation
HY080G_F 				6	Imputació estadística	Imputación estadística	Statistical imputation
HY080G_F 				7	Desconeguda	Desconocida	Unknown
HY080G_F 					SEGON DÍGIT: Neta/bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/gross (data collection form)
HY080G_F 				1	Neta	Neta	Net
HY080G_F 				5	Bruta	Bruta	Gross
HY080G_F 				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partially net and partially gross)
HY080G_F 				8	Desconeguda	Desconocida	Unknown
HY080G_F 					DÍGITS SEGÜENTS: factor d'imputació (100 x Valor recollit / Valor registrat)	DÍGITOS SIGUIENTES: factor de imputación (100 x Valor recogido / Valor registrado)	NEXT DIGITS: imputation factor (100 x Collected value / Registered value)
HY080G_F 					100 x Valor recollit / Valor registrat	100 x Valor recogido / Valor registrado	100 x Collected value / Registered value
HY081G	Transferències periòdiques monetàries percebudes d'altres llars l'any anterior al de l'enquesta (pensions alimentàries a fills o compensatòries a cònjuges) (import en cèntims d'euro)	Transferencias periódicas monetarias percibidas de otros hogares en el año anterior al de la encuesta (pensiones alimenticias a hijos o compensatorias a cónyuges) (importe en céntimos de euro)	Periodic monetary transfers received from other households in the year before the survey (child maintenance or spousal support) (amount in euro cents)				
HY081G_F 	Variable que indica si HY081G està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si HY081G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if HY081G is complete, if it is missing or if it is not applicable in the record in question.				
HY081G_F 					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
HY081G_F 					PRIMER DÍGIT: Mètode d'imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Imputation method
HY081G_F 				1	Qüestionari	Cuestionario	Questionnaire
HY081G_F 				2	Fonts administratives	Fuentes administrativas	Administrative sources
HY081G_F 				3	Imputació estadística	Imputación estadística	Statistical imputation
HY081G_F 				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
HY081G_F 				5	Imputació estadística	Imputación estadística	Statistical imputation
HY081G_F 				6	Imputació estadística	Imputación estadística	Statistical imputation
HY081G_F 				7	Desconeguda	Desconocida	Unknown
HY081G_F 					SEGON DÍGIT: Neta/bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/gross (data collection form)
HY081G_F 				1	Neta	Neta	Net
HY081G_F 				5	Bruta	Bruta	Gross
HY081G_F 				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partially net and partially gross)
HY081G_F 				8	Desconeguda	Desconocida	Unknown
HY081G_F 					DÍGITS SEGÜENTS: factor d'imputació (100 x Valor recollit / Valor registrat)	DÍGITOS SIGUIENTES: factor de imputación (100 x Valor recogido / Valor registrado)	NEXT DIGITS: imputation factor (100 x Collected value / Registered value)
HY081G_F 					100 x Valor recollit / Valor registrat	100 x Valor recogido / Valor registrado	100 x Collected value / Registered value
HY090G	Interessos, dividends i guanys bruts d'inversions de capital en empreses no constituïdes en societat l'any anterior al de l'enquesta (import en cèntims d'euro)	Intereses, dividendos y ganancias brutos de inversiones de capital en empresas no constituidas en sociedad en el año anterior al de la encuesta (importe en céntimos de euro)	Interest, dividends and gross income from capital investments in unincorporated companies in the year before the survey (amount in euro cents)				
HY090G_F 	Variable que indica si HY090G està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si HY090G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if HY090G is complete, if it is missing or if it is not applicable in the record in question.				
HY090G_F 					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
HY090G_F 					PRIMER DÍGIT: Mètode d'imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Imputation method
HY090G_F 				1	Qüestionari	Cuestionario	Questionnaire
HY090G_F 				2	Fonts administratives	Fuentes administrativas	Administrative sources
HY090G_F 				3	Imputació estadística	Imputación estadística	Statistical imputation
HY090G_F 				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
HY090G_F 				5	Imputació estadística	Imputación estadística	Statistical imputation
HY090G_F 				6	Imputació estadística	Imputación estadística	Statistical imputation
HY090G_F 				7	Desconeguda	Desconocida	Unknown
