Variable	DescrCA	DescrES	DescrEN	Valor_Value	LabelCA	LabelES	LabelEN
PL211F				6	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211F				7	Jubilat o retirat	Jubilado o retirado	Retired
PL211F				8	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211F				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211F				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211F_F	Variable que indica si PL211F està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL211F está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211F is complete, if it is missing or if it is not applicable in the record in question.				
PL211F_F				1	Variable completada	Variable completada	Variable completed
PL211F_F				97	No hi consta	No consta	No answer
PL211G	Activitat principal a juliol	Actividad principal en Julio	Main activity in July				
PL211G				1	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211G				2	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211G				3	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211G				4	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211G				5	Aturat	Parado	Unemployed
PL211G				6	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211G				7	Jubilat o retirat	Jubilado o retirado	Retired
PL211G				8	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211G				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211G				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211G_F	Variable que indica si PL211G està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL211G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211G is complete, if it is missing or if it is not applicable in the record in question.				
PL211G_F				1	Variable completada	Variable completada	Variable completed
PL211G_F				97	No hi consta	No consta	No answer
PL211H	Activitat principal a agost	Actividad principal en Agosto	Main activity in August				
PL211H				1	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211H				2	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211H				3	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211H				4	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211H				5	Aturat	Parado	Unemployed
PL211H				6	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211H				7	Jubilat o retirat	Jubilado o retirado	Retired
PL211H				8	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211H				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211H				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211H_F	Variable que indica si PL211H està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL211H está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211H is complete, if it is missing or if it is not applicable in the record in question.				
PL211H_F				1	Variable completada	Variable completada	Variable completed
PL211H_F				97	No hi consta	No consta	No answer
PL211I	Activitat principal a setembre	Actividad principal en Septiembre	Main activity in September				
PL211I				1	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211I				2	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211I				3	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211I				4	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211I				5	Aturat	Parado	Unemployed
PL211I				6	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211I				7	Jubilat o retirat	Jubilado o retirado	Retired
PL211I				8	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211I				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211I				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211I_F	Variable que indica si PL211I està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL211I está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211I is complete, if it is missing or if it is not applicable in the record in question.				
PL211I_F				1	Variable completada	Variable completada	Variable completed
PL211I_F				97	No hi consta	No consta	No answer
PL211J	Activitat principal a octubre	Actividad principal en Octubre	Main activity in October				
PL211J				1	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211J				2	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211J				3	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211J				4	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211J				5	Aturat	Parado	Unemployed
PL211J				6	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211J				7	Jubilat o retirat	Jubilado o retirado	Retired
PL211J				8	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211J				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211J				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211J_F	Variable que indica si PL211J està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL211J está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211J is complete, if it is missing or if it is not applicable in the record in question.				
PL211J_F				1	Variable completada	Variable completada	Variable completed
PL211J_F				97	No hi consta	No consta	No answer
PL211K	Activitat principal a novembre	Actividad principal en Noviembre	Main activity in November				
PL211K				1	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211K				2	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211K				3	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211K				4	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211K				5	Aturat	Parado	Unemployed
PL211K				6	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211K				7	Jubilat o retirat	Jubilado o retirado	Retired
PL211K				8	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211K				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211K				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211K_F	Variable que indica si PL211K està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL211K está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211K is complete, if it is missing or if it is not applicable in the record in question.				
PL211K_F				1	Variable completada	Variable completada	Variable completed
PL211K_F				97	No hi consta	No consta	No answer
PL211L	Activitat principal a desembre	Actividad principal en Diciembre	Main activity in December				
PL211L				1	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211L				2	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211L				3	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211L				4	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211L				5	Aturat	Parado	Unemployed
PL211L				6	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211L				7	Jubilat o retirat	Jubilado o retirado	Retired
PL211L				8	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211L				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211L				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211L_F	Variable que indica si PL211L està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PL211L está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211L is complete, if it is missing or if it is not applicable in the record in question.				
PL211L_F				1	Variable completada	Variable completada	Variable completed
PL211L_F				97	No hi consta	No consta	No answer
PH010	Estat general de salut	Estado general de salud 	General state of health				
PH010				1	Molt bo	Muy bueno	Very good
PH010				2	Bo	Bueno	Good
PH010				3	Regular	Regular	Regular
PH010				4	Dolent	Malo	Bad
PH010				5	Molt dolent	Muy Malo	Very bad
PH010_F	Variable que indica si PH010 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PH010 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PH010 is complete, if it is missing or if it is not applicable in the record in question.				
PH010_F				1	Variable completada	Variable completada	Variable completed
PH010_F				97	No hi consta	No consta	No answer
PH020	Té alguna malaltia o problema de salut crònics?	¿Tiene alguna enfermedad o problema de salud crónicos?	Do you have a chronic illness or health problem?				
PH020				1	Sí	Sí	Yes
PH020				2	No	No	No
PH020_F	Variable que indica si PH020 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PH020 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PH020 is complete, if it is missing or if it is not applicable in the record in question.				
PH020_F				1	Variable completada	Variable completada	Variable completed
PH020_F				97	No hi consta	No consta	No answer
PH030	Durant almenys els darrers 6 mesos, en quina mesura s'ha vist limitat a causa d'un problema de salut per fer les activitats que la gent habitualment fa?	Durante al menos los últimos 6 meses, ¿en qué medida se ha visto limitado debido a un problema de salud para realizar las actividades que la gente habitualmente hace?	For at least the last 6 months, to what extent have you been limited by a health problem from doing the activities people usually do?				
PH030				1	Greument limitat	Gravemente limitado	Severely limited
PH030				2	Limitat però no greument	Limitado pero no gravemente	Limited but not seriously
PH030				3	Gens limitat	Nada limitado	Not limited at all
PH030_F	Variable que indica si PH030 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PH030 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PH030 is complete, if it is missing or if it is not applicable in the record in question.				
PH030_F				1	Variable completada	Variable completada	Variable completed
PH030_F				97	No hi consta	No consta	No answer
PH040	Durant els últims 12 mesos, hi ha hagut alguna ocasió en què realment hagi necessitat consultar un metge (excepte dentista) però no ho hagi fet?	¿Durante los últimos 12 meses, hubo alguna ocasión en la que realmente necesitó consultar a un médico (excepto dentista) pero no lo hizo?	During the last 12 months, have there been any occasions when you really needed to see a doctor (except a dentist) but did not?				
PH040				1	Sí, almenys en una ocasió	Sí, al menos en una ocasión	Yes, at least once
PH040				2	No, en cap ocasió	No, en ninguna ocasión	No, never
PH040_F	Variable que indica si PH040 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PH040 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PH040 is complete, if it is missing or if it is not applicable in the record in question.				
PH040_F				1	Variable completada	Variable completada	Variable completed
PH040_F				96	N.A. (en cap ocasió ha necessitat assistència mèdica)	N.A. (en ninguna ocasión ha necesitado asistencia médica)	N/A (has never needed medical care)
PH040_F				97	No hi consta	No consta	No answer
PH050	Motiu principal per no consultar un metge (excepte dentista)	Motivo principal para no consultar a un médico (excepto dentista)	Main reason for not seeing a doctor (except dentist)				
PH050				1	No s'ho podia permetre	No se lo podía permitir 	He/she could not afford it
PH050				2	Estava en una llista d'espera o no tenia volant	Estaba en una lista de espera o no tenía volante	He/she was on a waiting list or was not registered
PH050				3	No disposava de temps a causa de la feina, de la cura de nens o d'altres persones	No disponía de tiempo debido al trabajo, al cuidado de niños o de otras personas	He/she did not have time because of work or caring for children or other people
PH050				4	Massa lluny per viatjar/sense mitjans de transport	Demasiado lejos para viajar/sin medios de transporte	Too far to travel/no means of transport
PH050				5	Por dels metges, dels hospitals	Miedo a los médicos, a los hospitales.	Fear of doctors and/or hospitals
PH050				6	Va voler esperar i veure si el problema millorava per si mateix	Quiso esperar y ver si el problema mejoraba por sí solo	He/she wanted to wait and see if the problem got better on its own
PH050				7	No coneixia cap metge o especialista	No conocía a ningún médico o especialista 	He/she did not know of any doctor or specialist
PH050				8	Altres motius	Otras razones	Other reasons
PH050_F	Variable que indica si PH050 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PH050 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PH050 is complete, if it is missing or if it is not applicable in the record in question.				
PH050_F				1	Variable completada	Variable completada	Variable completed
PH050_F				96	N.A. (Si PH040 ≠ 1)	N.A. (Si PH040 ≠ 1)	N/A (If PH040 ≠ 1)
PH050_F				97	No hi consta	No consta	No answer
PH060	Durant els últims 12 mesos, hi ha hagut alguna ocasió en què realment hagi necessitat consultar un dentista però no ho hagi fet?	¿Durante los últimos 12 meses, hubo alguna ocasión en la que realmente necesitó consultar a un dentista pero no lo hizo?	During the last 12 months, have there been any occasions when you really needed to see a dentist but did not?				
PH060				1	Sí	Sí	Yes
PH060				2	No	No	No
PH060_F	Variable que indica si PH060 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PH060 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PH060 is complete, if it is missing or if it is not applicable in the record in question.				
PH060_F				1	Variable completada	Variable completada	Variable completed
PH060_F				96	N.A. (en cap ocasió ha necessitat assistència dental)	N.A. (en ninguna ocasión ha necesitado asistencia dental)	N/A (has never needed dental care)
PH060_F				97	No hi consta	No consta	No answer
PH070	Motiu principal per no consultar un dentista	Motivo principal para no consultar a un dentista	Main reason for not seeing a dentist				
PH070				1	No s'ho podia permetre	No se lo podía permitir 	He/she could not afford it
PH070				2	Estava en una llista d'espera o no tenia volant	Estaba en una lista de espera o no tenía volante	He/she was on a waiting list or was not registered
PH070				3	No disposava de temps a causa de la feina, de la cura de nens o d'altres persones	No disponía de tiempo debido al trabajo, al cuidado de niños o de otras personas	He/she did not have time because of work or caring for children or other people
PH070				4	Massa lluny per viatjar/sense mitjans de transport	Demasiado lejos para viajar/sin medios de transporte	Too far to travel/no means of transport
PH070				5	Por dels metges, dels hospitals	Miedo a los médicos, a los hospitales.	Fear of doctors and/or hospitals
PH070				6	Va voler esperar i veure si el problema millorava per si mateix	Quiso esperar y ver si el problema mejoraba por sí solo	He/she wanted to wait and see if the problem got better on its own
PH070				7	No coneixia cap metge o especialista	No conocía a ningún médico o especialista 	He/she did not know of any doctor or specialist
PH070				8	Altres motius	Otras razones	Other reasons
PH070_F	Variable que indica si PH070 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PH070 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PH070 is complete, if it is missing or if it is not applicable in the record in question.				
PH070_F				1	Variable completada	Variable completada	Variable completed
PH070_F				96	N.A. (Si PH060 ≠ 1)	N.A. (Si PH060 ≠ 1)	N/A (If PH060 ≠ 1)
PH070_F				97	No hi consta	No consta	No answer
PY010N 	Renda neta monetària o quasi monetària de l'assalariat l'any anterior al de l'enquesta (import en cèntims d'euro)	Renta neta monetaria o cuasi monetaria del asalariado en el año anterior al de encuesta (importe en céntimos de euro)	Net monetary or quasi-monetary income of the employee in the year before the survey (amount in euro cents)				
PY010N _F	Variable que indica si PY010N està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY010N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY010N is complete, if it is missing or if it is not applicable in the record in question.				
PY010N _F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY010N _F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY010N _F				1	Qüestionari	Cuestionario	Survey
PY010N _F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY010N _F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY010N _F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY010N _F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY010N _F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY010N _F				7	Desconeguda	Desconocida	Unknown
PY010N _F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY010N _F				1	Neta	Neta	Net
PY010N _F				5	Bruta	Bruta	Gross
PY010N _F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY010N _F				8	Desconeguda	Desconocida	Unknown
PY010N _F					DÍGITS SEGÜENTS: factor d’imputació (100 x Valor recollit / Valor registrat)	DÍGITOS SIGUIENTES: factor de imputación (100 x Valor recogido / Valor registrado)	FOLLOWING DIGITS: imputation factor (100 x Collected / Registered value)
PY010N _F					100 x valor recollit / valor registrat	100 x Valor recogido / Valor registrado	100 x collected value / registered value
PY020N	Renda neta no monetària de l'assalariat l'any anterior al de l'enquesta (import en cèntims d'euro)	Renta neta no monetaria del asalariado en el año anterior al de encuesta (importe en céntimos de euro)	Net non-monetary income of the employee in the year before the survey (amount in euro cents)				
PY020N_F	Variable que indica si PY020N està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY020N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY020N is complete, if it is missing or if it is not applicable in the record in question.				
PY020N_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY020N_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY020N_F				1	Qüestionari	Cuestionario	Survey
PY020N_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY020N_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY020N_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY020N_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY020N_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY020N_F				7	Desconeguda	Desconocida	Unknown
PY020N_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY020N_F				1	Neta	Neta	Net
PY020N_F				5	Bruta	Bruta	Gross
PY020N_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY020N_F				8	Desconeguda	Desconocida	Unknown
PY020N_F					DÍGITS SEGÜENTS: factor d’imputació (100 x Valor recollit / Valor registrat)	DÍGITOS SIGUIENTES: factor de imputación (100 x Valor recogido / Valor registrado)	FOLLOWING DIGITS: imputation factor (100 x Collected / Registered value)
PY020N_F					100 x valor recollit / valor registrat	100 x Valor recogido / Valor registrado	100 x collected value / registered value
PY021N 	Renda neta no monetària de l'assalariat l'any anterior al de l'enquesta (cotxe d'empresa) (import en cèntims d'euro)	Renta neta no monetaria del asalariado en el año anterior al de encuesta (coche de empresa) (importe en céntimos de euro)	Net non-monetary income of the employee in the year before the survey (company car) (amount in euro cents)				
PY021N_F	Variable que indica si PY021N està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY021N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY021N is complete, if it is missing or if it is not applicable in the record in question.				
PY021N_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY021N_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY021N_F				1	Qüestionari	Cuestionario	Survey
PY021N_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY021N_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY021N_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY021N_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY021N_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY021N_F				7	Desconeguda	Desconocida	Unknown
PY021N_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY021N_F				1	Neta	Neta	Net
PY021N_F				5	Bruta	Bruta	Gross
PY021N_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY021N_F				8	Desconeguda	Desconocida	Unknown
PY021N_F					DÍGITS SEGÜENTS: factor d’imputació (100 x Valor recollit / Valor registrat)	DÍGITOS SIGUIENTES: factor de imputación (100 x Valor recogido / Valor registrado)	FOLLOWING DIGITS: imputation factor (100 x Collected / Registered value)
PY021N_F					100 x valor recollit / valor registrat	100 x Valor recogido / Valor registrado	100 x collected value / registered value
PY035N	Aportacions a plans de pensions privats individuals l'any anterior al de l'enquesta (import en cèntims d'euro)	Aportaciones a planes de pensiones privados individuales en el año anterior al de encuesta (importe en céntimos de euro)	Contributions to private personal pension plans in the year before the survey (amount in euro cents)				
PY035N_F	Variable que indica si PY035N està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY035N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY035N is complete, if it is missing or if it is not applicable in the record in question.				
PY035N_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY035N_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY035N_F				1	Qüestionari	Cuestionario	Survey
PY035N_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY035N_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY035N_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY035N_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY035N_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY035N_F				7	Desconeguda	Desconocida	Unknown
PY035N_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY035N_F				1	Neta	Neta	Net
PY035N_F				5	Bruta	Bruta	Gross
PY035N_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY035N_F				8	Desconeguda	Desconocida	Unknown
PY035N_F				9	No aplicable	No aplicable	No applicable
PY035N_F					DÍGITS SEGÜENTS: factor d’imputació (100 x Valor recollit / Valor registrat)	DÍGITOS SIGUIENTES: factor de imputación (100 x Valor recogido / Valor registrado)	FOLLOWING DIGITS: imputation factor (100 x Collected / Registered value)
PY035N_F					100 x valor recollit / valor registrat	100 x Valor recogido / Valor registrado	100 x collected value / registered value
PY050N	Beneficis o pèrdues monetaris nets de treballadors per compte propi (inclosos drets de propietat intel·lectual) l'any anterior al de l'enquesta.	Beneficios o pérdidas monetarios netos de trabajadores por cuenta propia (incluidos derechos de propiedad intelectual) en el año anterior al de encuesta	Net monetary gains or losses for self-employed workers (including intellectual property rights) in the year before the survey				
PY050N_F	Variable que indica si PY050N està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY050N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY050N is complete, if it is missing or if it is not applicable in the record in question.				
PY050N_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY050N_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY050N_F				1	Qüestionari	Cuestionario	Survey
PY050N_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY050N_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY050N_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY050N_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY050N_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY050N_F				7	Desconeguda	Desconocida	Unknown
PY050N_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY050N_F				1	Neta	Neta	Net
PY050N_F				5	Bruta	Bruta	Gross
PY050N_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY050N_F				8	Desconeguda	Desconocida	Unknown
PY050N_F					DÍGITS SEGÜENTS: factor d’imputació (100 x Valor recollit / Valor registrat)	DÍGITOS SIGUIENTES: factor de imputación (100 x Valor recogido / Valor registrado)	FOLLOWING DIGITS: imputation factor (100 x Collected / Registered value)
PY050N_F					100 x valor recollit / valor registrat	100 x Valor recogido / Valor registrado	100 x collected value / registered value
PY080N	Rendes netes percebudes d'esquemes privats de pensions (diferents dels inclosos a SEEPROS) l'any anterior al de l'enquesta (import en cèntims d'euro)	Rentas netas percibidas de esquemas privados de pensiones (distintos de los incluidos en SEEPROS) en el año anterior al de encuesta (importe en céntimos de euro)	Net income received from private pension schemes (other than those included in SEEPROS) in the year before the survey (amount in euro cents)				
PY080N_F	Variable que indica si PY080N està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY080N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY080N is complete, if it is missing or if it is not applicable in the record in question.				
PY080N_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY080N_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY080N_F				1	Qüestionari	Cuestionario	Survey
PY080N_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY080N_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY080N_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY080N_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY080N_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY080N_F				7	Desconeguda	Desconocida	Unknown
PY080N_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY080N_F				1	Neta	Neta	Net
PY080N_F				5	Bruta	Bruta	Gross
PY080N_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY080N_F				8	Desconeguda	Desconocida	Unknown
PY080N_F					DÍGITS SEGÜENTS: factor d’imputació (100 x Valor recollit / Valor registrat)	DÍGITOS SIGUIENTES: factor de imputación (100 x Valor recogido / Valor registrado)	FOLLOWING DIGITS: imputation factor (100 x Collected / Registered value)
