trimestre,comarques i Aran,concepte,sexe,estat,valor
T3/2020,Maresme,ingressos a l'UCI per cada 1.000 habitants,homes,,0.1
T3/2020,Maresme,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T3/2020,Maresme,ingressos a l'UCI per cada 1.000 habitants,total,,0.1
T3/2020,Moianès,ingressos a l'UCI,homes,,0
T3/2020,Moianès,ingressos a l'UCI,dones,,0
T3/2020,Moianès,ingressos a l'UCI,total,,0
T3/2020,Moianès,ingressos a l'UCI per cada 1.000 habitants,homes,,0.0
T3/2020,Moianès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T3/2020,Moianès,ingressos a l'UCI per cada 1.000 habitants,total,,0.0
T3/2020,Montsià,ingressos a l'UCI,homes,,2
T3/2020,Montsià,ingressos a l'UCI,dones,,1
T3/2020,Montsià,ingressos a l'UCI,total,,3
T3/2020,Montsià,ingressos a l'UCI per cada 1.000 habitants,homes,,0.1
T3/2020,Montsià,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T3/2020,Montsià,ingressos a l'UCI per cada 1.000 habitants,total,,0.0
T3/2020,Noguera,ingressos a l'UCI,homes,,11
T3/2020,Noguera,ingressos a l'UCI,dones,,6
T3/2020,Noguera,ingressos a l'UCI,total,,17
T3/2020,Noguera,ingressos a l'UCI per cada 1.000 habitants,homes,,0.6
T3/2020,Noguera,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T3/2020,Noguera,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T3/2020,Osona,ingressos a l'UCI,homes,,7
T3/2020,Osona,ingressos a l'UCI,dones,,2
T3/2020,Osona,ingressos a l'UCI,total,,9
T3/2020,Osona,ingressos a l'UCI per cada 1.000 habitants,homes,,0.1
T3/2020,Osona,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T3/2020,Osona,ingressos a l'UCI per cada 1.000 habitants,total,,0.1
T3/2020,Pallars Jussà,ingressos a l'UCI,homes,,0
T3/2020,Pallars Jussà,ingressos a l'UCI,dones,,0
T3/2020,Pallars Jussà,ingressos a l'UCI,total,,0
T3/2020,Pallars Jussà,ingressos a l'UCI per cada 1.000 habitants,homes,,0.0
T3/2020,Pallars Jussà,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T3/2020,Pallars Jussà,ingressos a l'UCI per cada 1.000 habitants,total,,0.0
T3/2020,Pallars Sobirà,ingressos a l'UCI,homes,,0
T3/2020,Pallars Sobirà,ingressos a l'UCI,dones,,0
T3/2020,Pallars Sobirà,ingressos a l'UCI,total,,0
T3/2020,Pallars Sobirà,ingressos a l'UCI per cada 1.000 habitants,homes,,0.0
T3/2020,Pallars Sobirà,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T3/2020,Pallars Sobirà,ingressos a l'UCI per cada 1.000 habitants,total,,0.0
T3/2020,Pla d'Urgell,ingressos a l'UCI,homes,,4
T3/2020,Pla d'Urgell,ingressos a l'UCI,dones,,2
T3/2020,Pla d'Urgell,ingressos a l'UCI,total,,6
T3/2020,Pla d'Urgell,ingressos a l'UCI per cada 1.000 habitants,homes,,0.2
T3/2020,Pla d'Urgell,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T3/2020,Pla d'Urgell,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T3/2020,Pla de l'Estany,ingressos a l'UCI,homes,,2
T3/2020,Pla de l'Estany,ingressos a l'UCI,dones,,1
T3/2020,Pla de l'Estany,ingressos a l'UCI,total,,3
T3/2020,Pla de l'Estany,ingressos a l'UCI per cada 1.000 habitants,homes,,0.1
T3/2020,Pla de l'Estany,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T3/2020,Pla de l'Estany,ingressos a l'UCI per cada 1.000 habitants,total,,0.1
T3/2020,Priorat,ingressos a l'UCI,homes,,0
T3/2020,Priorat,ingressos a l'UCI,dones,,0
T3/2020,Priorat,ingressos a l'UCI,total,,0
T3/2020,Priorat,ingressos a l'UCI per cada 1.000 habitants,homes,,0.0
T3/2020,Priorat,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T3/2020,Priorat,ingressos a l'UCI per cada 1.000 habitants,total,,0.0
T3/2020,Ribera d'Ebre,ingressos a l'UCI,homes,,0
T3/2020,Ribera d'Ebre,ingressos a l'UCI,dones,,0
T3/2020,Ribera d'Ebre,ingressos a l'UCI,total,,0
T3/2020,Ribera d'Ebre,ingressos a l'UCI per cada 1.000 habitants,homes,,0.0
T3/2020,Ribera d'Ebre,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T3/2020,Ribera d'Ebre,ingressos a l'UCI per cada 1.000 habitants,total,,0.0
T3/2020,Ripollès,ingressos a l'UCI,homes,,3
T3/2020,Ripollès,ingressos a l'UCI,dones,,1
T3/2020,Ripollès,ingressos a l'UCI,total,,4
T3/2020,Ripollès,ingressos a l'UCI per cada 1.000 habitants,homes,,0.2
T3/2020,Ripollès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T3/2020,Ripollès,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T3/2020,Segarra,ingressos a l'UCI,homes,,1
T3/2020,Segarra,ingressos a l'UCI,dones,,1
T3/2020,Segarra,ingressos a l'UCI,total,,2
T3/2020,Segarra,ingressos a l'UCI per cada 1.000 habitants,homes,,0.1
T3/2020,Segarra,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T3/2020,Segarra,ingressos a l'UCI per cada 1.000 habitants,total,,0.1
T3/2020,Segrià,ingressos a l'UCI,homes,,37
T3/2020,Segrià,ingressos a l'UCI,dones,,27
T3/2020,Segrià,ingressos a l'UCI,total,,64
T3/2020,Segrià,ingressos a l'UCI per cada 1.000 habitants,homes,,0.4
T3/2020,Segrià,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T3/2020,Segrià,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T3/2020,Selva,ingressos a l'UCI,homes,,12
T3/2020,Selva,ingressos a l'UCI,dones,,1
T3/2020,Selva,ingressos a l'UCI,total,,13
T3/2020,Selva,ingressos a l'UCI per cada 1.000 habitants,homes,,0.1
T3/2020,Selva,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T3/2020,Selva,ingressos a l'UCI per cada 1.000 habitants,total,,0.1
T3/2020,Solsonès,ingressos a l'UCI,homes,,0
T3/2020,Solsonès,ingressos a l'UCI,dones,,1
T3/2020,Solsonès,ingressos a l'UCI,total,,1
T3/2020,Solsonès,ingressos a l'UCI per cada 1.000 habitants,homes,,0.0
T3/2020,Solsonès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T3/2020,Solsonès,ingressos a l'UCI per cada 1.000 habitants,total,,0.1
T3/2020,Tarragonès,ingressos a l'UCI,homes,,18
T3/2020,Tarragonès,ingressos a l'UCI,dones,,3
T3/2020,Tarragonès,ingressos a l'UCI,total,,21
T3/2020,Tarragonès,ingressos a l'UCI per cada 1.000 habitants,homes,,0.1
T3/2020,Tarragonès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T3/2020,Tarragonès,ingressos a l'UCI per cada 1.000 habitants,total,,0.1
T3/2020,Terra Alta,ingressos a l'UCI,homes,,0
T3/2020,Terra Alta,ingressos a l'UCI,dones,,0
T3/2020,Terra Alta,ingressos a l'UCI,total,,0
T3/2020,Terra Alta,ingressos a l'UCI per cada 1.000 habitants,homes,,0.0
T3/2020,Terra Alta,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T3/2020,Terra Alta,ingressos a l'UCI per cada 1.000 habitants,total,,0.0
T3/2020,Urgell,ingressos a l'UCI,homes,,0
T3/2020,Urgell,ingressos a l'UCI,dones,,4
T3/2020,Urgell,ingressos a l'UCI,total,,4
T3/2020,Urgell,ingressos a l'UCI per cada 1.000 habitants,homes,,0.0
T3/2020,Urgell,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T3/2020,Urgell,ingressos a l'UCI per cada 1.000 habitants,total,,0.1
T3/2020,Vallès Occidental,ingressos a l'UCI,homes,,62
T3/2020,Vallès Occidental,ingressos a l'UCI,dones,,32
T3/2020,Vallès Occidental,ingressos a l'UCI,total,,94
T3/2020,Vallès Occidental,ingressos a l'UCI per cada 1.000 habitants,homes,,0.1
T3/2020,Vallès Occidental,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T3/2020,Vallès Occidental,ingressos a l'UCI per cada 1.000 habitants,total,,0.1
T3/2020,Vallès Oriental,ingressos a l'UCI,homes,,27
T3/2020,Vallès Oriental,ingressos a l'UCI,dones,,13
T3/2020,Vallès Oriental,ingressos a l'UCI,total,,40
T3/2020,Vallès Oriental,ingressos a l'UCI per cada 1.000 habitants,homes,,0.1
T3/2020,Vallès Oriental,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T3/2020,Vallès Oriental,ingressos a l'UCI per cada 1.000 habitants,total,,0.1
T3/2020,Catalunya,ingressos a l'UCI,homes,,622
T3/2020,Catalunya,ingressos a l'UCI,dones,,263
T3/2020,Catalunya,ingressos a l'UCI,total,,959
T3/2020,Catalunya,ingressos a l'UCI per cada 1.000 habitants,homes,,0.2
T3/2020,Catalunya,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T3/2020,Catalunya,ingressos a l'UCI per cada 1.000 habitants,total,,0.1
T4/2020,Alt Camp,ingressos a l'UCI,homes,,7
T4/2020,Alt Camp,ingressos a l'UCI,dones,,2
T4/2020,Alt Camp,ingressos a l'UCI,total,,9
T4/2020,Alt Camp,ingressos a l'UCI per cada 1.000 habitants,homes,,0.3
T4/2020,Alt Camp,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T4/2020,Alt Camp,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T4/2020,Alt Empordà,ingressos a l'UCI,homes,,94
T4/2020,Alt Empordà,ingressos a l'UCI,dones,,35
T4/2020,Alt Empordà,ingressos a l'UCI,total,,129
T4/2020,Alt Empordà,ingressos a l'UCI per cada 1.000 habitants,homes,,1.3
T4/2020,Alt Empordà,ingressos a l'UCI per cada 1.000 habitants,dones,,0.5
T4/2020,Alt Empordà,ingressos a l'UCI per cada 1.000 habitants,total,,0.9
T4/2020,Alt Penedès,ingressos a l'UCI,homes,,18
T4/2020,Alt Penedès,ingressos a l'UCI,dones,,7
T4/2020,Alt Penedès,ingressos a l'UCI,total,,25
T4/2020,Alt Penedès,ingressos a l'UCI per cada 1.000 habitants,homes,,0.3
T4/2020,Alt Penedès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T4/2020,Alt Penedès,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T4/2020,Alt Urgell,ingressos a l'UCI,homes,,0
T4/2020,Alt Urgell,ingressos a l'UCI,dones,,3
T4/2020,Alt Urgell,ingressos a l'UCI,total,,3
T4/2020,Alt Urgell,ingressos a l'UCI per cada 1.000 habitants,homes,,0.0
T4/2020,Alt Urgell,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T4/2020,Alt Urgell,ingressos a l'UCI per cada 1.000 habitants,total,,0.1
T4/2020,Alta Ribagorça,ingressos a l'UCI,homes,,0
T4/2020,Alta Ribagorça,ingressos a l'UCI,dones,,0
T4/2020,Alta Ribagorça,ingressos a l'UCI,total,,0
T4/2020,Alta Ribagorça,ingressos a l'UCI per cada 1.000 habitants,homes,,0.0
T4/2020,Alta Ribagorça,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T4/2020,Alta Ribagorça,ingressos a l'UCI per cada 1.000 habitants,total,,0.0
T4/2020,Anoia,ingressos a l'UCI,homes,,26
T4/2020,Anoia,ingressos a l'UCI,dones,,14
T4/2020,Anoia,ingressos a l'UCI,total,,40
T4/2020,Anoia,ingressos a l'UCI per cada 1.000 habitants,homes,,0.4
T4/2020,Anoia,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T4/2020,Anoia,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T4/2020,Aran,ingressos a l'UCI,homes,,2
T4/2020,Aran,ingressos a l'UCI,dones,,0
T4/2020,Aran,ingressos a l'UCI,total,,2
T4/2020,Aran,ingressos a l'UCI per cada 1.000 habitants,homes,,0.4
T4/2020,Aran,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T4/2020,Aran,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T4/2020,Bages,ingressos a l'UCI,homes,,38
T4/2020,Bages,ingressos a l'UCI,dones,,14
T4/2020,Bages,ingressos a l'UCI,total,,52
T4/2020,Bages,ingressos a l'UCI per cada 1.000 habitants,homes,,0.4
T4/2020,Bages,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T4/2020,Bages,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T4/2020,Baix Camp,ingressos a l'UCI,homes,,44
T4/2020,Baix Camp,ingressos a l'UCI,dones,,20
T4/2020,Baix Camp,ingressos a l'UCI,total,,64
T4/2020,Baix Camp,ingressos a l'UCI per cada 1.000 habitants,homes,,0.5
T4/2020,Baix Camp,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T4/2020,Baix Camp,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T4/2020,Baix Ebre,ingressos a l'UCI,homes,,16
T4/2020,Baix Ebre,ingressos a l'UCI,dones,,8
T4/2020,Baix Ebre,ingressos a l'UCI,total,,24
T4/2020,Baix Ebre,ingressos a l'UCI per cada 1.000 habitants,homes,,0.4
T4/2020,Baix Ebre,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T4/2020,Baix Ebre,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T4/2020,Baix Empordà,ingressos a l'UCI,homes,,17
T4/2020,Baix Empordà,ingressos a l'UCI,dones,,14
T4/2020,Baix Empordà,ingressos a l'UCI,total,,31
T4/2020,Baix Empordà,ingressos a l'UCI per cada 1.000 habitants,homes,,0.3
T4/2020,Baix Empordà,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T4/2020,Baix Empordà,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T4/2020,Baix Llobregat,ingressos a l'UCI,homes,,131
T4/2020,Baix Llobregat,ingressos a l'UCI,dones,,57
T4/2020,Baix Llobregat,ingressos a l'UCI,total,,188
T4/2020,Baix Llobregat,ingressos a l'UCI per cada 1.000 habitants,homes,,0.3
T4/2020,Baix Llobregat,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T4/2020,Baix Llobregat,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T4/2020,Baix Penedès,ingressos a l'UCI,homes,,29
T4/2020,Baix Penedès,ingressos a l'UCI,dones,,8
T4/2020,Baix Penedès,ingressos a l'UCI,total,,37
T4/2020,Baix Penedès,ingressos a l'UCI per cada 1.000 habitants,homes,,0.5
T4/2020,Baix Penedès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T4/2020,Baix Penedès,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T4/2020,Barcelonès,ingressos a l'UCI,homes,,563
T4/2020,Barcelonès,ingressos a l'UCI,dones,,289
T4/2020,Barcelonès,ingressos a l'UCI,total,,852
T4/2020,Barcelonès,ingressos a l'UCI per cada 1.000 habitants,homes,,0.5
T4/2020,Barcelonès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T4/2020,Barcelonès,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T4/2020,Berguedà,ingressos a l'UCI,homes,,6
T4/2020,Berguedà,ingressos a l'UCI,dones,,1
T4/2020,Berguedà,ingressos a l'UCI,total,,7
T4/2020,Berguedà,ingressos a l'UCI per cada 1.000 habitants,homes,,0.3
T4/2020,Berguedà,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T4/2020,Berguedà,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T4/2020,Cerdanya,ingressos a l'UCI,homes,,4
T4/2020,Cerdanya,ingressos a l'UCI,dones,,4
T4/2020,Cerdanya,ingressos a l'UCI,total,,8
T4/2020,Cerdanya,ingressos a l'UCI per cada 1.000 habitants,homes,,0.4
T4/2020,Cerdanya,ingressos a l'UCI per cada 1.000 habitants,dones,,0.4
T4/2020,Cerdanya,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T4/2020,Conca de Barberà,ingressos a l'UCI,homes,,4
T4/2020,Conca de Barberà,ingressos a l'UCI,dones,,3
T4/2020,Conca de Barberà,ingressos a l'UCI,total,,7
T4/2020,Conca de Barberà,ingressos a l'UCI per cada 1.000 habitants,homes,,0.4
T4/2020,Conca de Barberà,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T4/2020,Conca de Barberà,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T4/2020,Garraf,ingressos a l'UCI,homes,,10
T4/2020,Garraf,ingressos a l'UCI,dones,,3
T4/2020,Garraf,ingressos a l'UCI,total,,13
T4/2020,Garraf,ingressos a l'UCI per cada 1.000 habitants,homes,,0.1
T4/2020,Garraf,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T4/2020,Garraf,ingressos a l'UCI per cada 1.000 habitants,total,,0.1
T4/2020,Garrigues,ingressos a l'UCI,homes,,7
T4/2020,Garrigues,ingressos a l'UCI,dones,,4
T4/2020,Garrigues,ingressos a l'UCI,total,,11
T4/2020,Garrigues,ingressos a l'UCI per cada 1.000 habitants,homes,,0.7
T4/2020,Garrigues,ingressos a l'UCI per cada 1.000 habitants,dones,,0.4
T4/2020,Garrigues,ingressos a l'UCI per cada 1.000 habitants,total,,0.6
T4/2020,Garrotxa,ingressos a l'UCI,homes,,17
T4/2020,Garrotxa,ingressos a l'UCI,dones,,6
T4/2020,Garrotxa,ingressos a l'UCI,total,,23
T4/2020,Garrotxa,ingressos a l'UCI per cada 1.000 habitants,homes,,0.6
T4/2020,Garrotxa,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T4/2020,Garrotxa,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T4/2020,Gironès,ingressos a l'UCI,homes,,62
T4/2020,Gironès,ingressos a l'UCI,dones,,36
T4/2020,Gironès,ingressos a l'UCI,total,,98
T4/2020,Gironès,ingressos a l'UCI per cada 1.000 habitants,homes,,0.7
T4/2020,Gironès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.4
T4/2020,Gironès,ingressos a l'UCI per cada 1.000 habitants,total,,0.5
T4/2020,Maresme,ingressos a l'UCI,homes,,104
T4/2020,Maresme,ingressos a l'UCI,dones,,58
T4/2020,Maresme,ingressos a l'UCI,total,,162
T4/2020,Maresme,ingressos a l'UCI per cada 1.000 habitants,homes,,0.5
T4/2020,Maresme,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T4/2020,Maresme,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T4/2020,Moianès,ingressos a l'UCI,homes,,0
T4/2020,Moianès,ingressos a l'UCI,dones,,0
T4/2020,Moianès,ingressos a l'UCI,total,,0
T4/2020,Moianès,ingressos a l'UCI per cada 1.000 habitants,homes,,0.0
T4/2020,Moianès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T4/2020,Moianès,ingressos a l'UCI per cada 1.000 habitants,total,,0.0
T4/2020,Montsià,ingressos a l'UCI,homes,,21
T4/2020,Montsià,ingressos a l'UCI,dones,,5
T4/2020,Montsià,ingressos a l'UCI,total,,26
T4/2020,Montsià,ingressos a l'UCI per cada 1.000 habitants,homes,,0.6
T4/2020,Montsià,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T4/2020,Montsià,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T4/2020,Noguera,ingressos a l'UCI,homes,,10
T4/2020,Noguera,ingressos a l'UCI,dones,,6
T4/2020,Noguera,ingressos a l'UCI,total,,16
T4/2020,Noguera,ingressos a l'UCI per cada 1.000 habitants,homes,,0.5
T4/2020,Noguera,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T4/2020,Noguera,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T4/2020,Osona,ingressos a l'UCI,homes,,57
T4/2020,Osona,ingressos a l'UCI,dones,,15
T4/2020,Osona,ingressos a l'UCI,total,,72
T4/2020,Osona,ingressos a l'UCI per cada 1.000 habitants,homes,,0.7
T4/2020,Osona,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T4/2020,Osona,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T4/2020,Pallars Jussà,ingressos a l'UCI,homes,,2
T4/2020,Pallars Jussà,ingressos a l'UCI,dones,,0
T4/2020,Pallars Jussà,ingressos a l'UCI,total,,2
T4/2020,Pallars Jussà,ingressos a l'UCI per cada 1.000 habitants,homes,,0.3
T4/2020,Pallars Jussà,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T4/2020,Pallars Jussà,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T4/2020,Pallars Sobirà,ingressos a l'UCI,homes,,1
T4/2020,Pallars Sobirà,ingressos a l'UCI,dones,,2
T4/2020,Pallars Sobirà,ingressos a l'UCI,total,,3
T4/2020,Pallars Sobirà,ingressos a l'UCI per cada 1.000 habitants,homes,,0.3
T4/2020,Pallars Sobirà,ingressos a l'UCI per cada 1.000 habitants,dones,,0.6
T4/2020,Pallars Sobirà,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T4/2020,Pla d'Urgell,ingressos a l'UCI,homes,,16
T4/2020,Pla d'Urgell,ingressos a l'UCI,dones,,6
T4/2020,Pla d'Urgell,ingressos a l'UCI,total,,22
T4/2020,Pla d'Urgell,ingressos a l'UCI per cada 1.000 habitants,homes,,0.8
T4/2020,Pla d'Urgell,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T4/2020,Pla d'Urgell,ingressos a l'UCI per cada 1.000 habitants,total,,0.6
T4/2020,Pla de l'Estany,ingressos a l'UCI,homes,,12
T4/2020,Pla de l'Estany,ingressos a l'UCI,dones,,8
T4/2020,Pla de l'Estany,ingressos a l'UCI,total,,20
T4/2020,Pla de l'Estany,ingressos a l'UCI per cada 1.000 habitants,homes,,0.7
T4/2020,Pla de l'Estany,ingressos a l'UCI per cada 1.000 habitants,dones,,0.5
T4/2020,Pla de l'Estany,ingressos a l'UCI per cada 1.000 habitants,total,,0.6
T4/2020,Priorat,ingressos a l'UCI,homes,,2
T4/2020,Priorat,ingressos a l'UCI,dones,,3
T4/2020,Priorat,ingressos a l'UCI,total,,5
T4/2020,Priorat,ingressos a l'UCI per cada 1.000 habitants,homes,,0.4
T4/2020,Priorat,ingressos a l'UCI per cada 1.000 habitants,dones,,0.7
T4/2020,Priorat,ingressos a l'UCI per cada 1.000 habitants,total,,0.5
T4/2020,Ribera d'Ebre,ingressos a l'UCI,homes,,5
T4/2020,Ribera d'Ebre,ingressos a l'UCI,dones,,4
T4/2020,Ribera d'Ebre,ingressos a l'UCI,total,,9
T4/2020,Ribera d'Ebre,ingressos a l'UCI per cada 1.000 habitants,homes,,0.5
T4/2020,Ribera d'Ebre,ingressos a l'UCI per cada 1.000 habitants,dones,,0.4
T4/2020,Ribera d'Ebre,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T4/2020,Ripollès,ingressos a l'UCI,homes,,10
T4/2020,Ripollès,ingressos a l'UCI,dones,,5
T4/2020,Ripollès,ingressos a l'UCI,total,,15
T4/2020,Ripollès,ingressos a l'UCI per cada 1.000 habitants,homes,,0.8
T4/2020,Ripollès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.4
T4/2020,Ripollès,ingressos a l'UCI per cada 1.000 habitants,total,,0.6
T4/2020,Segarra,ingressos a l'UCI,homes,,8
T4/2020,Segarra,ingressos a l'UCI,dones,,6
T4/2020,Segarra,ingressos a l'UCI,total,,14
T4/2020,Segarra,ingressos a l'UCI per cada 1.000 habitants,homes,,0.7
T4/2020,Segarra,ingressos a l'UCI per cada 1.000 habitants,dones,,0.5
T4/2020,Segarra,ingressos a l'UCI per cada 1.000 habitants,total,,0.6
T4/2020,Segrià,ingressos a l'UCI,homes,,42
T4/2020,Segrià,ingressos a l'UCI,dones,,30
T4/2020,Segrià,ingressos a l'UCI,total,,72
T4/2020,Segrià,ingressos a l'UCI per cada 1.000 habitants,homes,,0.4
T4/2020,Segrià,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T4/2020,Segrià,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T4/2020,Selva,ingressos a l'UCI,homes,,44
T4/2020,Selva,ingressos a l'UCI,dones,,12
T4/2020,Selva,ingressos a l'UCI,total,,56
T4/2020,Selva,ingressos a l'UCI per cada 1.000 habitants,homes,,0.5
T4/2020,Selva,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T4/2020,Selva,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T4/2020,Solsonès,ingressos a l'UCI,homes,,1
T4/2020,Solsonès,ingressos a l'UCI,dones,,2
T4/2020,Solsonès,ingressos a l'UCI,total,,3
T4/2020,Solsonès,ingressos a l'UCI per cada 1.000 habitants,homes,,0.1
T4/2020,Solsonès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T4/2020,Solsonès,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T4/2020,Tarragonès,ingressos a l'UCI,homes,,62
T4/2020,Tarragonès,ingressos a l'UCI,dones,,28
T4/2020,Tarragonès,ingressos a l'UCI,total,,90
T4/2020,Tarragonès,ingressos a l'UCI per cada 1.000 habitants,homes,,0.5
T4/2020,Tarragonès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T4/2020,Tarragonès,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T4/2020,Terra Alta,ingressos a l'UCI,homes,,4
T4/2020,Terra Alta,ingressos a l'UCI,dones,,1
T4/2020,Terra Alta,ingressos a l'UCI,total,,5
T4/2020,Terra Alta,ingressos a l'UCI per cada 1.000 habitants,homes,,0.7
T4/2020,Terra Alta,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T4/2020,Terra Alta,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T4/2020,Urgell,ingressos a l'UCI,homes,,13
T4/2020,Urgell,ingressos a l'UCI,dones,,6
T4/2020,Urgell,ingressos a l'UCI,total,,19
T4/2020,Urgell,ingressos a l'UCI per cada 1.000 habitants,homes,,0.7
T4/2020,Urgell,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T4/2020,Urgell,ingressos a l'UCI per cada 1.000 habitants,total,,0.5
T4/2020,Vallès Occidental,ingressos a l'UCI,homes,,231
T4/2020,Vallès Occidental,ingressos a l'UCI,dones,,112
T4/2020,Vallès Occidental,ingressos a l'UCI,total,,343
T4/2020,Vallès Occidental,ingressos a l'UCI per cada 1.000 habitants,homes,,0.5
T4/2020,Vallès Occidental,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T4/2020,Vallès Occidental,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T4/2020,Vallès Oriental,ingressos a l'UCI,homes,,88
T4/2020,Vallès Oriental,ingressos a l'UCI,dones,,46
T4/2020,Vallès Oriental,ingressos a l'UCI,total,,134
T4/2020,Vallès Oriental,ingressos a l'UCI per cada 1.000 habitants,homes,,0.4
T4/2020,Vallès Oriental,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T4/2020,Vallès Oriental,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T4/2020,Catalunya,ingressos a l'UCI,homes,,1828
T4/2020,Catalunya,ingressos a l'UCI,dones,,884
T4/2020,Catalunya,ingressos a l'UCI,total,,2853
T4/2020,Catalunya,ingressos a l'UCI per cada 1.000 habitants,homes,,0.5
T4/2020,Catalunya,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T4/2020,Catalunya,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
