trimestre,comarques i Aran,concepte,sexe,estat,valor
T2/2020,Segrià,defuncions,total,,107
T2/2020,Segrià,defuncions per cada 1.000 habitants,homes,,0.5
T2/2020,Segrià,defuncions per cada 1.000 habitants,dones,,0.5
T2/2020,Segrià,defuncions per cada 1.000 habitants,total,,0.5
T2/2020,Selva,defuncions,homes,,76
T2/2020,Selva,defuncions,dones,,68
T2/2020,Selva,defuncions,total,,144
T2/2020,Selva,defuncions per cada 1.000 habitants,homes,,0.9
T2/2020,Selva,defuncions per cada 1.000 habitants,dones,,0.8
T2/2020,Selva,defuncions per cada 1.000 habitants,total,,0.8
T2/2020,Solsonès,defuncions,homes,,5
T2/2020,Solsonès,defuncions,dones,,2
T2/2020,Solsonès,defuncions,total,,7
T2/2020,Solsonès,defuncions per cada 1.000 habitants,homes,,0.7
T2/2020,Solsonès,defuncions per cada 1.000 habitants,dones,,0.3
T2/2020,Solsonès,defuncions per cada 1.000 habitants,total,,0.5
T2/2020,Tarragonès,defuncions,homes,,85
T2/2020,Tarragonès,defuncions,dones,,85
T2/2020,Tarragonès,defuncions,total,,170
T2/2020,Tarragonès,defuncions per cada 1.000 habitants,homes,,0.7
T2/2020,Tarragonès,defuncions per cada 1.000 habitants,dones,,0.6
T2/2020,Tarragonès,defuncions per cada 1.000 habitants,total,,0.6
T2/2020,Terra Alta,defuncions,homes,,1
T2/2020,Terra Alta,defuncions,dones,,1
T2/2020,Terra Alta,defuncions,total,,2
T2/2020,Terra Alta,defuncions per cada 1.000 habitants,homes,,0.2
T2/2020,Terra Alta,defuncions per cada 1.000 habitants,dones,,0.2
T2/2020,Terra Alta,defuncions per cada 1.000 habitants,total,,0.2
T2/2020,Urgell,defuncions,homes,,2
T2/2020,Urgell,defuncions,dones,,7
T2/2020,Urgell,defuncions,total,,9
T2/2020,Urgell,defuncions per cada 1.000 habitants,homes,,0.1
T2/2020,Urgell,defuncions per cada 1.000 habitants,dones,,0.4
T2/2020,Urgell,defuncions per cada 1.000 habitants,total,,0.2
T2/2020,Vallès Occidental,defuncions,homes,,435
T2/2020,Vallès Occidental,defuncions,dones,,593
T2/2020,Vallès Occidental,defuncions,total,,1028
T2/2020,Vallès Occidental,defuncions per cada 1.000 habitants,homes,,0.9
T2/2020,Vallès Occidental,defuncions per cada 1.000 habitants,dones,,1.2
T2/2020,Vallès Occidental,defuncions per cada 1.000 habitants,total,,1.1
T2/2020,Vallès Oriental,defuncions,homes,,183
T2/2020,Vallès Oriental,defuncions,dones,,203
T2/2020,Vallès Oriental,defuncions,total,,386
T2/2020,Vallès Oriental,defuncions per cada 1.000 habitants,homes,,0.9
T2/2020,Vallès Oriental,defuncions per cada 1.000 habitants,dones,,1.0
T2/2020,Vallès Oriental,defuncions per cada 1.000 habitants,total,,0.9
T2/2020,Catalunya,defuncions,homes,,4049
T2/2020,Catalunya,defuncions,dones,,4806
T2/2020,Catalunya,defuncions,total,,8897
T2/2020,Catalunya,defuncions per cada 1.000 habitants,homes,,1.1
T2/2020,Catalunya,defuncions per cada 1.000 habitants,dones,,1.2
T2/2020,Catalunya,defuncions per cada 1.000 habitants,total,,1.2
T3/2020,Alt Camp,defuncions,homes,,2
T3/2020,Alt Camp,defuncions,dones,,0
T3/2020,Alt Camp,defuncions,total,,2
T3/2020,Alt Camp,defuncions per cada 1.000 habitants,homes,,0.1
T3/2020,Alt Camp,defuncions per cada 1.000 habitants,dones,,0.0
T3/2020,Alt Camp,defuncions per cada 1.000 habitants,total,,0.0
T3/2020,Alt Empordà,defuncions,homes,,8
T3/2020,Alt Empordà,defuncions,dones,,4
T3/2020,Alt Empordà,defuncions,total,,12
T3/2020,Alt Empordà,defuncions per cada 1.000 habitants,homes,,0.1
T3/2020,Alt Empordà,defuncions per cada 1.000 habitants,dones,,0.1
T3/2020,Alt Empordà,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Alt Penedès,defuncions,homes,,1
T3/2020,Alt Penedès,defuncions,dones,,0
T3/2020,Alt Penedès,defuncions,total,,1
T3/2020,Alt Penedès,defuncions per cada 1.000 habitants,homes,,0.0
T3/2020,Alt Penedès,defuncions per cada 1.000 habitants,dones,,0.0
T3/2020,Alt Penedès,defuncions per cada 1.000 habitants,total,,0.0
T3/2020,Alt Urgell,defuncions,homes,,0
T3/2020,Alt Urgell,defuncions,dones,,0
T3/2020,Alt Urgell,defuncions,total,,0
T3/2020,Alt Urgell,defuncions per cada 1.000 habitants,homes,,0.0
T3/2020,Alt Urgell,defuncions per cada 1.000 habitants,dones,,0.0
T3/2020,Alt Urgell,defuncions per cada 1.000 habitants,total,,0.0
T3/2020,Alta Ribagorça,defuncions,homes,,0
T3/2020,Alta Ribagorça,defuncions,dones,,0
T3/2020,Alta Ribagorça,defuncions,total,,0
T3/2020,Alta Ribagorça,defuncions per cada 1.000 habitants,homes,,0.0
T3/2020,Alta Ribagorça,defuncions per cada 1.000 habitants,dones,,0.0
T3/2020,Alta Ribagorça,defuncions per cada 1.000 habitants,total,,0.0
T3/2020,Anoia,defuncions,homes,,2
T3/2020,Anoia,defuncions,dones,,1
T3/2020,Anoia,defuncions,total,,3
T3/2020,Anoia,defuncions per cada 1.000 habitants,homes,,0.0
T3/2020,Anoia,defuncions per cada 1.000 habitants,dones,,0.0
T3/2020,Anoia,defuncions per cada 1.000 habitants,total,,0.0
T3/2020,Aran,defuncions,homes,,0
T3/2020,Aran,defuncions,dones,,0
T3/2020,Aran,defuncions,total,,0
T3/2020,Aran,defuncions per cada 1.000 habitants,homes,,0.0
T3/2020,Aran,defuncions per cada 1.000 habitants,dones,,0.0
T3/2020,Aran,defuncions per cada 1.000 habitants,total,,0.0
T3/2020,Bages,defuncions,homes,,6
T3/2020,Bages,defuncions,dones,,4
T3/2020,Bages,defuncions,total,,10
T3/2020,Bages,defuncions per cada 1.000 habitants,homes,,0.1
T3/2020,Bages,defuncions per cada 1.000 habitants,dones,,0.0
T3/2020,Bages,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Baix Camp,defuncions,homes,,12
T3/2020,Baix Camp,defuncions,dones,,8
T3/2020,Baix Camp,defuncions,total,,20
T3/2020,Baix Camp,defuncions per cada 1.000 habitants,homes,,0.1
T3/2020,Baix Camp,defuncions per cada 1.000 habitants,dones,,0.1
T3/2020,Baix Camp,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Baix Ebre,defuncions,homes,,6
T3/2020,Baix Ebre,defuncions,dones,,4
T3/2020,Baix Ebre,defuncions,total,,10
T3/2020,Baix Ebre,defuncions per cada 1.000 habitants,homes,,0.2
T3/2020,Baix Ebre,defuncions per cada 1.000 habitants,dones,,0.1
T3/2020,Baix Ebre,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Baix Empordà,defuncions,homes,,5
T3/2020,Baix Empordà,defuncions,dones,,2
T3/2020,Baix Empordà,defuncions,total,,7
T3/2020,Baix Empordà,defuncions per cada 1.000 habitants,homes,,0.1
T3/2020,Baix Empordà,defuncions per cada 1.000 habitants,dones,,0.0
T3/2020,Baix Empordà,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Baix Llobregat,defuncions,homes,,39
T3/2020,Baix Llobregat,defuncions,dones,,36
T3/2020,Baix Llobregat,defuncions,total,,75
T3/2020,Baix Llobregat,defuncions per cada 1.000 habitants,homes,,0.1
T3/2020,Baix Llobregat,defuncions per cada 1.000 habitants,dones,,0.1
T3/2020,Baix Llobregat,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Baix Penedès,defuncions,homes,,2
T3/2020,Baix Penedès,defuncions,dones,,2
T3/2020,Baix Penedès,defuncions,total,,4
T3/2020,Baix Penedès,defuncions per cada 1.000 habitants,homes,,0.0
T3/2020,Baix Penedès,defuncions per cada 1.000 habitants,dones,,0.0
T3/2020,Baix Penedès,defuncions per cada 1.000 habitants,total,,0.0
T3/2020,Barcelonès,defuncions,homes,,152
T3/2020,Barcelonès,defuncions,dones,,165
T3/2020,Barcelonès,defuncions,total,,317
T3/2020,Barcelonès,defuncions per cada 1.000 habitants,homes,,0.1
T3/2020,Barcelonès,defuncions per cada 1.000 habitants,dones,,0.1
T3/2020,Barcelonès,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Berguedà,defuncions,homes,,1
T3/2020,Berguedà,defuncions,dones,,1
T3/2020,Berguedà,defuncions,total,,2
T3/2020,Berguedà,defuncions per cada 1.000 habitants,homes,,0.1
T3/2020,Berguedà,defuncions per cada 1.000 habitants,dones,,0.1
T3/2020,Berguedà,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Cerdanya,defuncions,homes,,4
T3/2020,Cerdanya,defuncions,dones,,2
T3/2020,Cerdanya,defuncions,total,,6
T3/2020,Cerdanya,defuncions per cada 1.000 habitants,homes,,0.4
T3/2020,Cerdanya,defuncions per cada 1.000 habitants,dones,,0.2
T3/2020,Cerdanya,defuncions per cada 1.000 habitants,total,,0.3
T3/2020,Conca de Barberà,defuncions,homes,,1
T3/2020,Conca de Barberà,defuncions,dones,,1
T3/2020,Conca de Barberà,defuncions,total,,2
T3/2020,Conca de Barberà,defuncions per cada 1.000 habitants,homes,,0.1
T3/2020,Conca de Barberà,defuncions per cada 1.000 habitants,dones,,0.1
T3/2020,Conca de Barberà,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Garraf,defuncions,homes,,3
T3/2020,Garraf,defuncions,dones,,3
T3/2020,Garraf,defuncions,total,,6
T3/2020,Garraf,defuncions per cada 1.000 habitants,homes,,0.0
T3/2020,Garraf,defuncions per cada 1.000 habitants,dones,,0.0
T3/2020,Garraf,defuncions per cada 1.000 habitants,total,,0.0
T3/2020,Garrigues,defuncions,homes,,0
T3/2020,Garrigues,defuncions,dones,,0
T3/2020,Garrigues,defuncions,total,,0
T3/2020,Garrigues,defuncions per cada 1.000 habitants,homes,,0.0
T3/2020,Garrigues,defuncions per cada 1.000 habitants,dones,,0.0
T3/2020,Garrigues,defuncions per cada 1.000 habitants,total,,0.0
T3/2020,Garrotxa,defuncions,homes,,3
T3/2020,Garrotxa,defuncions,dones,,7
T3/2020,Garrotxa,defuncions,total,,10
T3/2020,Garrotxa,defuncions per cada 1.000 habitants,homes,,0.1
T3/2020,Garrotxa,defuncions per cada 1.000 habitants,dones,,0.2
T3/2020,Garrotxa,defuncions per cada 1.000 habitants,total,,0.2
T3/2020,Gironès,defuncions,homes,,3
T3/2020,Gironès,defuncions,dones,,12
T3/2020,Gironès,defuncions,total,,15
T3/2020,Gironès,defuncions per cada 1.000 habitants,homes,,0.0
T3/2020,Gironès,defuncions per cada 1.000 habitants,dones,,0.1
T3/2020,Gironès,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Maresme,defuncions,homes,,24
T3/2020,Maresme,defuncions,dones,,8
T3/2020,Maresme,defuncions,total,,32
T3/2020,Maresme,defuncions per cada 1.000 habitants,homes,,0.1
T3/2020,Maresme,defuncions per cada 1.000 habitants,dones,,0.0
T3/2020,Maresme,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Moianès,defuncions,homes,,1
T3/2020,Moianès,defuncions,dones,,0
T3/2020,Moianès,defuncions,total,,1
T3/2020,Moianès,defuncions per cada 1.000 habitants,homes,,0.1
T3/2020,Moianès,defuncions per cada 1.000 habitants,dones,,0.0
T3/2020,Moianès,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Montsià,defuncions,homes,,5
T3/2020,Montsià,defuncions,dones,,4
T3/2020,Montsià,defuncions,total,,9
T3/2020,Montsià,defuncions per cada 1.000 habitants,homes,,0.1
T3/2020,Montsià,defuncions per cada 1.000 habitants,dones,,0.1
T3/2020,Montsià,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Noguera,defuncions,homes,,7
T3/2020,Noguera,defuncions,dones,,5
T3/2020,Noguera,defuncions,total,,12
T3/2020,Noguera,defuncions per cada 1.000 habitants,homes,,0.4
T3/2020,Noguera,defuncions per cada 1.000 habitants,dones,,0.3
T3/2020,Noguera,defuncions per cada 1.000 habitants,total,,0.3
T3/2020,Osona,defuncions,homes,,2
T3/2020,Osona,defuncions,dones,,8
T3/2020,Osona,defuncions,total,,10
T3/2020,Osona,defuncions per cada 1.000 habitants,homes,,0.0
T3/2020,Osona,defuncions per cada 1.000 habitants,dones,,0.1
T3/2020,Osona,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Pallars Jussà,defuncions,homes,,1
T3/2020,Pallars Jussà,defuncions,dones,,0
T3/2020,Pallars Jussà,defuncions,total,,1
T3/2020,Pallars Jussà,defuncions per cada 1.000 habitants,homes,,0.2
T3/2020,Pallars Jussà,defuncions per cada 1.000 habitants,dones,,0.0
T3/2020,Pallars Jussà,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Pallars Sobirà,defuncions,homes,,0
T3/2020,Pallars Sobirà,defuncions,dones,,0
T3/2020,Pallars Sobirà,defuncions,total,,0
T3/2020,Pallars Sobirà,defuncions per cada 1.000 habitants,homes,,0.0
T3/2020,Pallars Sobirà,defuncions per cada 1.000 habitants,dones,,0.0
T3/2020,Pallars Sobirà,defuncions per cada 1.000 habitants,total,,0.0
T3/2020,Pla d'Urgell,defuncions,homes,,2
T3/2020,Pla d'Urgell,defuncions,dones,,2
T3/2020,Pla d'Urgell,defuncions,total,,4
T3/2020,Pla d'Urgell,defuncions per cada 1.000 habitants,homes,,0.1
T3/2020,Pla d'Urgell,defuncions per cada 1.000 habitants,dones,,0.1
T3/2020,Pla d'Urgell,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Pla de l'Estany,defuncions,homes,,5
T3/2020,Pla de l'Estany,defuncions,dones,,6
T3/2020,Pla de l'Estany,defuncions,total,,11
T3/2020,Pla de l'Estany,defuncions per cada 1.000 habitants,homes,,0.3
T3/2020,Pla de l'Estany,defuncions per cada 1.000 habitants,dones,,0.4
T3/2020,Pla de l'Estany,defuncions per cada 1.000 habitants,total,,0.3
T3/2020,Priorat,defuncions,homes,,2
T3/2020,Priorat,defuncions,dones,,0
T3/2020,Priorat,defuncions,total,,2
T3/2020,Priorat,defuncions per cada 1.000 habitants,homes,,0.4
T3/2020,Priorat,defuncions per cada 1.000 habitants,dones,,0.0
T3/2020,Priorat,defuncions per cada 1.000 habitants,total,,0.2
T3/2020,Ribera d'Ebre,defuncions,homes,,0
T3/2020,Ribera d'Ebre,defuncions,dones,,0
T3/2020,Ribera d'Ebre,defuncions,total,,0
T3/2020,Ribera d'Ebre,defuncions per cada 1.000 habitants,homes,,0.0
T3/2020,Ribera d'Ebre,defuncions per cada 1.000 habitants,dones,,0.0
T3/2020,Ribera d'Ebre,defuncions per cada 1.000 habitants,total,,0.0
T3/2020,Ripollès,defuncions,homes,,3
T3/2020,Ripollès,defuncions,dones,,0
T3/2020,Ripollès,defuncions,total,,3
T3/2020,Ripollès,defuncions per cada 1.000 habitants,homes,,0.2
T3/2020,Ripollès,defuncions per cada 1.000 habitants,dones,,0.0
T3/2020,Ripollès,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Segarra,defuncions,homes,,0
T3/2020,Segarra,defuncions,dones,,2
T3/2020,Segarra,defuncions,total,,2
T3/2020,Segarra,defuncions per cada 1.000 habitants,homes,,0.0
T3/2020,Segarra,defuncions per cada 1.000 habitants,dones,,0.2
T3/2020,Segarra,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Segrià,defuncions,homes,,42
T3/2020,Segrià,defuncions,dones,,41
T3/2020,Segrià,defuncions,total,,83
T3/2020,Segrià,defuncions per cada 1.000 habitants,homes,,0.4
T3/2020,Segrià,defuncions per cada 1.000 habitants,dones,,0.4
T3/2020,Segrià,defuncions per cada 1.000 habitants,total,,0.4
T3/2020,Selva,defuncions,homes,,13
T3/2020,Selva,defuncions,dones,,8
T3/2020,Selva,defuncions,total,,21
T3/2020,Selva,defuncions per cada 1.000 habitants,homes,,0.2
T3/2020,Selva,defuncions per cada 1.000 habitants,dones,,0.1
T3/2020,Selva,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Solsonès,defuncions,homes,,0
T3/2020,Solsonès,defuncions,dones,,1
T3/2020,Solsonès,defuncions,total,,1
T3/2020,Solsonès,defuncions per cada 1.000 habitants,homes,,0.0
T3/2020,Solsonès,defuncions per cada 1.000 habitants,dones,,0.1
T3/2020,Solsonès,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Tarragonès,defuncions,homes,,4
T3/2020,Tarragonès,defuncions,dones,,4
T3/2020,Tarragonès,defuncions,total,,8
T3/2020,Tarragonès,defuncions per cada 1.000 habitants,homes,,0.0
T3/2020,Tarragonès,defuncions per cada 1.000 habitants,dones,,0.0
T3/2020,Tarragonès,defuncions per cada 1.000 habitants,total,,0.0
T3/2020,Terra Alta,defuncions,homes,,1
T3/2020,Terra Alta,defuncions,dones,,0
T3/2020,Terra Alta,defuncions,total,,1
T3/2020,Terra Alta,defuncions per cada 1.000 habitants,homes,,0.2
T3/2020,Terra Alta,defuncions per cada 1.000 habitants,dones,,0.0
T3/2020,Terra Alta,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Urgell,defuncions,homes,,0
T3/2020,Urgell,defuncions,dones,,2
T3/2020,Urgell,defuncions,total,,2
T3/2020,Urgell,defuncions per cada 1.000 habitants,homes,,0.0
T3/2020,Urgell,defuncions per cada 1.000 habitants,dones,,0.1
T3/2020,Urgell,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Vallès Occidental,defuncions,homes,,41
T3/2020,Vallès Occidental,defuncions,dones,,37
T3/2020,Vallès Occidental,defuncions,total,,78
T3/2020,Vallès Occidental,defuncions per cada 1.000 habitants,homes,,0.1
T3/2020,Vallès Occidental,defuncions per cada 1.000 habitants,dones,,0.1
T3/2020,Vallès Occidental,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Vallès Oriental,defuncions,homes,,27
T3/2020,Vallès Oriental,defuncions,dones,,27
T3/2020,Vallès Oriental,defuncions,total,,54
T3/2020,Vallès Oriental,defuncions per cada 1.000 habitants,homes,,0.1
T3/2020,Vallès Oriental,defuncions per cada 1.000 habitants,dones,,0.1
T3/2020,Vallès Oriental,defuncions per cada 1.000 habitants,total,,0.1
T3/2020,Catalunya,defuncions,homes,,430
T3/2020,Catalunya,defuncions,dones,,407
T3/2020,Catalunya,defuncions,total,,838
T3/2020,Catalunya,defuncions per cada 1.000 habitants,homes,,0.1
T3/2020,Catalunya,defuncions per cada 1.000 habitants,dones,,0.1
T3/2020,Catalunya,defuncions per cada 1.000 habitants,total,,0.1
T4/2020,Alt Camp,defuncions,homes,,8
T4/2020,Alt Camp,defuncions,dones,,6
T4/2020,Alt Camp,defuncions,total,,14
T4/2020,Alt Camp,defuncions per cada 1.000 habitants,homes,,0.4
T4/2020,Alt Camp,defuncions per cada 1.000 habitants,dones,,0.3
T4/2020,Alt Camp,defuncions per cada 1.000 habitants,total,,0.3
T4/2020,Alt Empordà,defuncions,homes,,44
T4/2020,Alt Empordà,defuncions,dones,,47
T4/2020,Alt Empordà,defuncions,total,,91
T4/2020,Alt Empordà,defuncions per cada 1.000 habitants,homes,,0.6
T4/2020,Alt Empordà,defuncions per cada 1.000 habitants,dones,,0.7
T4/2020,Alt Empordà,defuncions per cada 1.000 habitants,total,,0.7
T4/2020,Alt Penedès,defuncions,homes,,25
T4/2020,Alt Penedès,defuncions,dones,,23
T4/2020,Alt Penedès,defuncions,total,,48
T4/2020,Alt Penedès,defuncions per cada 1.000 habitants,homes,,0.5
T4/2020,Alt Penedès,defuncions per cada 1.000 habitants,dones,,0.4
T4/2020,Alt Penedès,defuncions per cada 1.000 habitants,total,,0.4
T4/2020,Alt Urgell,defuncions,homes,,10
T4/2020,Alt Urgell,defuncions,dones,,9
T4/2020,Alt Urgell,defuncions,total,,19
T4/2020,Alt Urgell,defuncions per cada 1.000 habitants,homes,,1.0
T4/2020,Alt Urgell,defuncions per cada 1.000 habitants,dones,,0.9
T4/2020,Alt Urgell,defuncions per cada 1.000 habitants,total,,0.9
T4/2020,Alta Ribagorça,defuncions,homes,,2
T4/2020,Alta Ribagorça,defuncions,dones,,2
T4/2020,Alta Ribagorça,defuncions,total,,4
T4/2020,Alta Ribagorça,defuncions per cada 1.000 habitants,homes,,1.0
T4/2020,Alta Ribagorça,defuncions per cada 1.000 habitants,dones,,1.1
T4/2020,Alta Ribagorça,defuncions per cada 1.000 habitants,total,,1.0
T4/2020,Anoia,defuncions,homes,,19
T4/2020,Anoia,defuncions,dones,,12
T4/2020,Anoia,defuncions,total,,31
T4/2020,Anoia,defuncions per cada 1.000 habitants,homes,,0.3
T4/2020,Anoia,defuncions per cada 1.000 habitants,dones,,0.2
T4/2020,Anoia,defuncions per cada 1.000 habitants,total,,0.3
T4/2020,Aran,defuncions,homes,,0
T4/2020,Aran,defuncions,dones,,0
T4/2020,Aran,defuncions,total,,0
T4/2020,Aran,defuncions per cada 1.000 habitants,homes,,0.0
T4/2020,Aran,defuncions per cada 1.000 habitants,dones,,0.0
T4/2020,Aran,defuncions per cada 1.000 habitants,total,,0.0
T4/2020,Bages,defuncions,homes,,46
T4/2020,Bages,defuncions,dones,,58
T4/2020,Bages,defuncions,total,,104
T4/2020,Bages,defuncions per cada 1.000 habitants,homes,,0.5
T4/2020,Bages,defuncions per cada 1.000 habitants,dones,,0.6
T4/2020,Bages,defuncions per cada 1.000 habitants,total,,0.6
T4/2020,Baix Camp,defuncions,homes,,57
T4/2020,Baix Camp,defuncions,dones,,64
T4/2020,Baix Camp,defuncions,total,,121
T4/2020,Baix Camp,defuncions per cada 1.000 habitants,homes,,0.6
T4/2020,Baix Camp,defuncions per cada 1.000 habitants,dones,,0.6
T4/2020,Baix Camp,defuncions per cada 1.000 habitants,total,,0.6
T4/2020,Baix Ebre,defuncions,homes,,6
T4/2020,Baix Ebre,defuncions,dones,,10
T4/2020,Baix Ebre,defuncions,total,,16
T4/2020,Baix Ebre,defuncions per cada 1.000 habitants,homes,,0.2
T4/2020,Baix Ebre,defuncions per cada 1.000 habitants,dones,,0.3
T4/2020,Baix Ebre,defuncions per cada 1.000 habitants,total,,0.2
T4/2020,Baix Empordà,defuncions,homes,,36
T4/2020,Baix Empordà,defuncions,dones,,49
T4/2020,Baix Empordà,defuncions,total,,85
T4/2020,Baix Empordà,defuncions per cada 1.000 habitants,homes,,0.5
T4/2020,Baix Empordà,defuncions per cada 1.000 habitants,dones,,0.7
T4/2020,Baix Empordà,defuncions per cada 1.000 habitants,total,,0.6
T4/2020,Baix Llobregat,defuncions,homes,,197
T4/2020,Baix Llobregat,defuncions,dones,,162
T4/2020,Baix Llobregat,defuncions,total,,359
T4/2020,Baix Llobregat,defuncions per cada 1.000 habitants,homes,,0.5
T4/2020,Baix Llobregat,defuncions per cada 1.000 habitants,dones,,0.4
T4/2020,Baix Llobregat,defuncions per cada 1.000 habitants,total,,0.4
T4/2020,Baix Penedès,defuncions,homes,,26
T4/2020,Baix Penedès,defuncions,dones,,14
T4/2020,Baix Penedès,defuncions,total,,40
T4/2020,Baix Penedès,defuncions per cada 1.000 habitants,homes,,0.5
T4/2020,Baix Penedès,defuncions per cada 1.000 habitants,dones,,0.3
T4/2020,Baix Penedès,defuncions per cada 1.000 habitants,total,,0.4
T4/2020,Barcelonès,defuncions,homes,,661
T4/2020,Barcelonès,defuncions,dones,,587
T4/2020,Barcelonès,defuncions,total,,1248
T4/2020,Barcelonès,defuncions per cada 1.000 habitants,homes,,0.6
T4/2020,Barcelonès,defuncions per cada 1.000 habitants,dones,,0.5
T4/2020,Barcelonès,defuncions per cada 1.000 habitants,total,,0.5
T4/2020,Berguedà,defuncions,homes,,16
T4/2020,Berguedà,defuncions,dones,,30
T4/2020,Berguedà,defuncions,total,,46
T4/2020,Berguedà,defuncions per cada 1.000 habitants,homes,,0.8
T4/2020,Berguedà,defuncions per cada 1.000 habitants,dones,,1.5
T4/2020,Berguedà,defuncions per cada 1.000 habitants,total,,1.2
T4/2020,Cerdanya,defuncions,homes,,5
T4/2020,Cerdanya,defuncions,dones,,8
T4/2020,Cerdanya,defuncions,total,,13
T4/2020,Cerdanya,defuncions per cada 1.000 habitants,homes,,0.5
T4/2020,Cerdanya,defuncions per cada 1.000 habitants,dones,,0.9
T4/2020,Cerdanya,defuncions per cada 1.000 habitants,total,,0.7
T4/2020,Conca de Barberà,defuncions,homes,,2
T4/2020,Conca de Barberà,defuncions,dones,,2
T4/2020,Conca de Barberà,defuncions,total,,4
T4/2020,Conca de Barberà,defuncions per cada 1.000 habitants,homes,,0.2
T4/2020,Conca de Barberà,defuncions per cada 1.000 habitants,dones,,0.2
T4/2020,Conca de Barberà,defuncions per cada 1.000 habitants,total,,0.2
T4/2020,Garraf,defuncions,homes,,22
T4/2020,Garraf,defuncions,dones,,25
T4/2020,Garraf,defuncions,total,,47
T4/2020,Garraf,defuncions per cada 1.000 habitants,homes,,0.3
T4/2020,Garraf,defuncions per cada 1.000 habitants,dones,,0.3
T4/2020,Garraf,defuncions per cada 1.000 habitants,total,,0.3
T4/2020,Garrigues,defuncions,homes,,3
T4/2020,Garrigues,defuncions,dones,,3
T4/2020,Garrigues,defuncions,total,,6
T4/2020,Garrigues,defuncions per cada 1.000 habitants,homes,,0.3
T4/2020,Garrigues,defuncions per cada 1.000 habitants,dones,,0.3
T4/2020,Garrigues,defuncions per cada 1.000 habitants,total,,0.3
T4/2020,Garrotxa,defuncions,homes,,21
T4/2020,Garrotxa,defuncions,dones,,18
T4/2020,Garrotxa,defuncions,total,,39
T4/2020,Garrotxa,defuncions per cada 1.000 habitants,homes,,0.7
T4/2020,Garrotxa,defuncions per cada 1.000 habitants,dones,,0.6
T4/2020,Garrotxa,defuncions per cada 1.000 habitants,total,,0.7
T4/2020,Gironès,defuncions,homes,,48
T4/2020,Gironès,defuncions,dones,,55
T4/2020,Gironès,defuncions,total,,103
T4/2020,Gironès,defuncions per cada 1.000 habitants,homes,,0.5
T4/2020,Gironès,defuncions per cada 1.000 habitants,dones,,0.6
T4/2020,Gironès,defuncions per cada 1.000 habitants,total,,0.5
T4/2020,Maresme,defuncions,homes,,126
T4/2020,Maresme,defuncions,dones,,108
T4/2020,Maresme,defuncions,total,,234
T4/2020,Maresme,defuncions per cada 1.000 habitants,homes,,0.6
T4/2020,Maresme,defuncions per cada 1.000 habitants,dones,,0.5
T4/2020,Maresme,defuncions per cada 1.000 habitants,total,,0.5
T4/2020,Moianès,defuncions,homes,,3
T4/2020,Moianès,defuncions,dones,,4
T4/2020,Moianès,defuncions,total,,7
T4/2020,Moianès,defuncions per cada 1.000 habitants,homes,,0.4
T4/2020,Moianès,defuncions per cada 1.000 habitants,dones,,0.6
T4/2020,Moianès,defuncions per cada 1.000 habitants,total,,0.5
T4/2020,Montsià,defuncions,homes,,7
T4/2020,Montsià,defuncions,dones,,12
T4/2020,Montsià,defuncions,total,,19
T4/2020,Montsià,defuncions per cada 1.000 habitants,homes,,0.2
T4/2020,Montsià,defuncions per cada 1.000 habitants,dones,,0.4
T4/2020,Montsià,defuncions per cada 1.000 habitants,total,,0.3
T4/2020,Noguera,defuncions,homes,,6
T4/2020,Noguera,defuncions,dones,,7
T4/2020,Noguera,defuncions,total,,13
T4/2020,Noguera,defuncions per cada 1.000 habitants,homes,,0.3
T4/2020,Noguera,defuncions per cada 1.000 habitants,dones,,0.4
T4/2020,Noguera,defuncions per cada 1.000 habitants,total,,0.3
T4/2020,Osona,defuncions,homes,,68
T4/2020,Osona,defuncions,dones,,64
T4/2020,Osona,defuncions,total,,132
T4/2020,Osona,defuncions per cada 1.000 habitants,homes,,0.8
T4/2020,Osona,defuncions per cada 1.000 habitants,dones,,0.8
T4/2020,Osona,defuncions per cada 1.000 habitants,total,,0.8
T4/2020,Pallars Jussà,defuncions,homes,,20
