Variable	DescrCA	DescrES	DescrEN	Valor_Value	LabelCA	LabelES	LabelEN
PL100_F	Variable que indica si PL100 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL100 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL100 is complete, if it is missing or if it is not applicable in the record in question.				
PL100_F				96	NA (la persona no té segona feina o PL031 ≠ 1 o 2 o 3 o 4)	NA (la persona no tiene segundo trabajo o PL031 ≠ 1 o 2 o 3 o 4)	NA (the person has no second job or PL031 ≠ 1 or 2 or 3 or 4)
PL100_F				97	No hi consta	No consta	No answer
PL100_F				01	Variable completada	Variable completada	Variable completed
PL111A	Activitat de l'establiment del qual depèn o depenia laboralment	Actividad del establecimiento del que depende o dependía laboralmente	Activity of the establishment where he/she works or worked				
PL111A				a	Agricultura, ramaderia, silvicultura i pesca	Agricultura, ganadería, silvicultura y pesca	Agriculture, livestock, forestry and fishing
PL111A				b	Indústries extractives	Industrias extractivas	Extractive industries
PL111A				c	Indústria manufacturera	Industria manufacturera	Manufacturing industry
PL111A				d	Subministrament d'energia elèctrica, gas, etc.	Suministro de energía eléctrica, gas, etc. 	Electricity, gas, etc. supply.
PL111A				e	Subministrament d'aigua. Gestió de residus	Suministro de agua. Gestión de residuos	Water supply. Waste management
PL111A				f	Construccó	Construcción	Construction
PL111A				g	Comerç, reparació de vehicles de motor	Comercio, reparación de vehículos de motor	Trade, motor vehicle repair
PL111A				h	Transport i emmagatzematge	Transporte y almacenamiento	Transport and storage
PL111A				i	Hostaleria	Hostelería	Hospitality industry
PL111A				j	Informació i comunicacions	Información y comunicaciones	Information and communications
PL111A				k	Activitats financeres i d'assegurances	Actividades financieras y de seguros	Financial and insurance activities
PL111A				l	Activitats immobiliàries	Actividades inmobiliarias	Real estate activities
PL111A				m	Activitats professionals, científiques i tècniques	Actividades profesionales, científicas y técnicas	Professional, scientific and technical activities
PL111A				n	Activitats administratives i serveis auxiliars	Actividades administrativas y servicios auxiliares 	Administrative activities and auxiliary services
PL111A				o	Administració pública i defensa. Seguretat Social	Administración pública y defensa. Seguridad Social 	Public administration and defence. Social Security
PL111A				p	Educació	Educación 	Education
PL111A				q	Activitats sanitàries i de serveis socials	Actividades sanitarias y de servicios sociales 	Health and social services activities
PL111A				r	Activitats artístiques i recreatives	Actividades artísticas y recreativas 	Artistic and recreational activities
PL111A				s	Altres serveis	Otros servicios 	Other services
PL111A				t	Llars com a ocupadors de personal domèstic	Hogares como empleadores de personal doméstico 	Households as employers of domestic staff
PL111A				u	Organismes extraterritorials, no hi consta	Organismos extraterritoriales, no consta	Extraterritorial bodies, not recorded
PL111A_F	Variable que indica si PL111A està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL111A está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL111A is complete, if it is missing or if it is not applicable in the record in question.				
PL111A_F				96	NA (si PL031 ≠ 1 o 2 o 3 o 4)	NA (si PL031 ≠ 1 o 2 o 3 o 4)	NA (if PL031 ≠ 1 or 2 or 3 or 4)
PL111A_F				97	No hi consta	No consta	No answer
PL111A_F				01	Variable completada	Variable completada	Variable completed
PL120	Motiu per treballar menys de 30 hores (a la feina principal o en altres)	Motivo para trabajar menos de 30 horas (en trabajo principal o en otros)	Reason for working less than 30 hours (in the main job or others)				
PL120				1	Estudis o formació	Estudios o formación	Studies or training
PL120				2	Malaltia o discapacitat pròpia	Enfermedad o discapacidad propia	Own illness or disability
PL120				3	Vol trobar una feina de més hores però no ho aconsegueix o en la feina actual no pot	Desea encontrar un trabajo de más horas pero no lo consigue o en el trabajo actual no puede	He/she wants to find a job with more hours but do not manage to, or he/she cannot in his/her current job
PL120				4	No vol treballar més hores	No quiere trabajar más horas	He/she does not want to work more hours
PL120				5	El nombre d'hores de totes les feines es considera una feina a temps complet	El número de horas de todos los trabajos se considera un trabajo a tiempo completo	The number of hours of all jobs is considered a full-time job
PL120				6	Treball a la llar, cuidant nens o altres persones	Trabajo en el hogar, cuidando a niños o a otras personas	Homemaking, caring for children or other people
PL120				7	Altres motius	Otros motivos	Other reasons
PL120_F	Variable que indica si PL120 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL120 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL120 is complete, if it is missing or if it is not applicable in the record in question.				
PL120_F				96	NA (si PL031 ≠ 1 o 2 o 3 o 4 o PL060 + PL100 no < 30)	NA (si PL031 ≠ 1 o 2 o 3 o 4 o PL060 + PL100 no < 30)	NA (if PL031 ≠ 1 or 2 or 3 or 4 or PL060 + PL100 no < 30)
PL120_F				97	No hi consta	No consta	No answer
PL120_F				01	Variable completada	Variable completada	Variable completed
PL130	Nombre de persones que treballen a l'establiment	Número de personas que trabajan en el establecimiento	Number of people working in the establishment				
PL130				01	1 persona	1 persona	1 person
PL130				02	2 persones	2 personas	2 people
PL130				03	3 persones	3 personas	3 people
PL130				04	4 persones	4 personas	4 people
PL130				05	5 persones	5 personas	5 people
PL130				06	6 persones	6 personas	6 people
PL130				07	7 persones	7 personas	7 people
PL130				08	8 persones	8 personas	8 people
PL130				09	9 persones	9 personas	9 people
PL130				10	10 persones	10 personas	10 people
PL130				11	11 a 19 persones	11 a 19 personas	11 to 19 people
PL130				12	20 a 49 persones	20 a 49 personas	20 to 49 people
PL130				13	50 persones o més	50 personas o más	50 or more people
PL130				14	No ho sap, però menys d'11 persones	No sabe, pero menos de 11 personas	He/she does not know, but less than 11 people
PL130				15	No ho sap, però més de 10 persones	No sabe, pero más de 10 personas	He/she does not know, but more than 10 people
PL130_F	Variable que indica si PL130 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL130 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL130 is complete, if it is missing or if it is not applicable in the record in question.				
PL130_F				96	NA (si PL031 ≠ 1 o 2 o 3 o 4)	NA (si PL031 ≠ 1 o 2 o 3 o 4)	NA (if PL031 ≠ 1 or 2 or 3 or 4)
PL130_F				97	No hi consta	No consta	No answer
PL130_F				01	Variable completada	Variable completada	Variable completed
PL140	Tipus de contracte	Tipo de contrato	Type of contract				
PL140				1	Contracte fix de durada indefinida	Contrato fijo de duración indefinida	Permanent contract
PL140				2	Contracte temporal de durada determinada	Contrato temporal de duración determinada	Fixed-term temporary contract
PL140_F	Variable que indica si PL140 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL140 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL140 is complete, if it is missing or if it is not applicable in the record in question.				
PL140_F				96	NA (si PL040 ≠ 3)	NA (si PL040 ≠ 3)	NA (if PL040 ≠ 3)
PL140_F				97	No hi consta	No consta	No answer
PL140_F				01	Variable completada	Variable completada	Variable completed
PL140_F				91	Sense contracte	Sin contrato	No contract
PL150	Supervisa/supervisava o coordina/coordinava la feina d'algun empleat de l'empresa o organisme on treballa/treballava?	¿Supervisa/supervisaba o coordina/coordinaba el trabajo de algún empleado de la empresa u organismo en el que trabaja/trabajaba?	Do or did you supervise or do or did you coordinate the work of any employee of the company or organisation where you work/worked?				
PL150				1	Sí	Sí	Yes
PL150				2	No	No	No
PL150_F	Variable que indica si PL150 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL150 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL150 is complete, if it is missing or if it is not applicable in the record in question.				
PL150_F				96	NA (si PL040 ≠ 3)	NA (si PL040 ≠ 3)	NA (if PL040 ≠ 3)
PL150_F				97	No hi consta	No consta	No answer
PL150_F				01	Variable completada	Variable completada	Variable completed
PL160	Ha canviat de feina en els darrers 12 mesos?	¿Ha cambiado de trabajo en los últimos 12 meses?	Have you changed jobs in the last 12 months?				
PL160				1	Sí	Sí	Yes
PL160				2	No	No	No
PL160_F	Variable que indica si PL160 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL160 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL160 is complete, if it is missing or if it is not applicable in the record in question.				
PL160_F				96	NA (si PL031 ≠ 1 o 2 o 3 o 4)	NA (si PL031 ≠ 1 o 2 o 3 o 4)	NA (if PL031 ≠ 1 or 2 or 3 or 4)
PL160_F				97	No hi consta	No consta	No answer
PL160_F				01	Variable completada	Variable completada	Variable completed
PL170	Motiu del canvi	Motivo para el cambio	Reason for change				
PL170				1	Aconseguir una feina millor o més adequada	Conseguir un trabajo mejor o más adecuado	To get a better or more suitable job
PL170				2	Fi de contracte o ocupació temporal	Fin de contrato o empleo temporal	End of contract or temporary employment
PL170				3	Obligat per causes empresarials (tancament, jubilació anticipada, excés d'empleats, etc.)	Obligado por causas empresariales (cierre, jubilación anticipada, exceso de empleados, etc.)	Forced to for business reasons (closure, early retirement, redundancy, etc.)
PL170				4	Venda o tancament del negoci propi o familiar	Venta o cierre del negocio propio o familiar	Sale or closure of his/her own or family business
PL170				5	Cura de fills i altres persones dependents	Cuidado de hijos y otras personas dependientes	Caring for children and other dependents
PL170				6	Matrimoni o desplaçament a una altra zona a causa de la feina del company/a	Matrimonio o desplazamiento a otra zona debido al trabajo del compañero/a	Marriage or travelling to another area due to partner’s work
PL170				7	Altres motius	Otros motivos	Other reasons
PL170_F	Variable que indica si PL170 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL170 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL170 is complete, if it is missing or if it is not applicable in the record in question.				
PL170_F				96	NA (si PL060 ≠ 1)	NA (si PL060 ≠ 1)	NA (if PL060 ≠ 1)
PL170_F				97	No hi consta	No consta	No answer
PL170_F				01	Variable completada	Variable completada	Variable completed
PL180	Canvi més recent en la situació d'activitat de la persona	Cambio más reciente en la situación de actividad de la persona	Most recent change in the person's activity situation				
PL180				01	Empleat/aturat	Empleado/parado	Employee/unemployed
PL180				02	Empleat/jubilat	Empleado/jubilado	Employee/retired
PL180				03	Empleat / una altra classe d'inactivitat	Empleado / otra clase de inactividad	Employee/other class of inactivity
PL180				04	Aturat/empleat	Parado/empleado	Unemployed/employee
PL180				05	Aturat/jubilat	Parado/jubilado	Unemployed/retired
PL180				06	Aturat / un altre tipus d'inactivitat	Parado / otra clase de inactividad	Unemployed / other type of inactivity
PL180				07	Jubilat/empleat	Jubilado/empleado	Retired/employee
PL180				08	Jubilat/aturat	Jubilado/parado	Retired/unemployed
PL180				09	Jubilat / un altre tipus d'inactivitat	Jubilado / otra clase de inactividad	Retired/other type of inactivity
PL180				10	Una altra classe d'inactivitat / empleat	Otra clase de inactividad / empleado	Other class of inactivity / employee
PL180				11	Una altra classe d'inactivitat / aturat	Otra clase de inactividad / parado	Other class of inactivity / unemployment
PL180				12	Una altra classe d'inactivitat / jubilat	Otra clase de inactividad / jubilado	Other class of inactivity / retiree
PL180_F	Variable que indica si PL180 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL180 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL180 is complete, if it is missing or if it is not applicable in the record in question.				
PL180_F				96	NA (cap canvi des de l'any passat)	NA (ningún cambio desde el año pasado)	NA (no change since last year)
PL180_F				97	No hi consta	No consta	No answer
PL180_F				01	Variable completada	Variable completada	Variable completed
PL190	A quina edat va començar a treballar regularment?	¿A qué edad empezó a trabajar regularmente?	At what age did you start working regularly?				
PL190_F	Variable que indica si PL190 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL190 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL190 is complete, if it is missing or if it is not applicable in the record in question.				
PL190_F				96	NA (no ha treballat mai)	NA (no ha trabajado nunca)	NA (never worked)
PL190_F				97	No hi consta	No consta	No answer
PL190_F				01	Variable completada	Variable completada	Variable completed
PL200	Nombre d'anys passats a la feina remunerada	Número de años pasados en trabajo remunerado	Number of years spent in paid work				
PL200_F	Variable que indica si PL200 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL200 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL200 is complete, if it is missing or if it is not applicable in the record in question.				
PL200_F				96	NA (no ha treballat mai)	NA (no ha trabajado nunca)	NA (never worked)
PL200_F				97	No hi consta	No consta	No answer
PL200_F				01	Variable completada	Variable completada	Variable completed
PL211A	Activitat principal a gener	Actividad principal en enero	Main activity in January				
PL211A				01	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211A				02	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211A				03	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211A				04	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211A				05	Aturat	Parado	Unemployed
PL211A				06	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211A				07	Jubilat o retirat	Jubilado o retirado	Retired
PL211A				08	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211A				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211A				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211A_F	Variable que indica si PL211A està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL211A está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211A is complete, if it is missing or if it is not applicable in the record in question.				
PL211A_F				97	No hi consta	No consta	No answer
PL211A_F				01	Variable completada	Variable completada	Variable completed
PL211B	Activitat principal a febrer	Actividad principal en febrero	Main activity in February				
PL211B				01	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211B				02	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211B				03	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211B				04	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211B				05	Aturat	Parado	Unemployed
PL211B				06	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211B				07	Jubilat o retirat	Jubilado o retirado	Retired
PL211B				08	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211B				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211B				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211B_F	Variable que indica si PL211B està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL211B está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211B is complete, if it is missing or if it is not applicable in the record in question.				
PL211B_F				97	No hi consta	No consta	No answer
PL211B_F				01	Variable completada	Variable completada	Variable completed
PL211C	Activitat principal a març	Actividad principal en marzo	Main activity in March				
PL211C				01	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211C				02	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211C				03	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211C				04	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211C				05	Aturat	Parado	Unemployed
PL211C				06	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211C				07	Jubilat o retirat	Jubilado o retirado	Retired
PL211C				08	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211C				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211C				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211C_F	Variable que indica si PL211C està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL211C está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211C is complete, if it is missing or if it is not applicable in the record in question.				
PL211C_F				97	No hi consta	No consta	No answer
PL211C_F				01	Variable completada	Variable completada	Variable completed
PL211D	Activitat principal a abril	Actividad principal en abril	Main activity in April				
PL211D				01	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211D				02	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211D				03	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211D				04	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211D				05	Aturat	Parado	Unemployed
PL211D				06	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211D				07	Jubilat o retirat	Jubilado o retirado	Retired
PL211D				08	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211D				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211D				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211D_F	Variable que indica si PL211D està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL211D está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211D is complete, if it is missing or if it is not applicable in the record in question.				
PL211D_F				97	No hi consta	No consta	No answer
PL211D_F				01	Variable completada	Variable completada	Variable completed
PL211E	Activitat principal a maig	Actividad principal en mayo	Main activity in May				
PL211E				01	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211E				02	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211E				03	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211E				04	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211E				05	Aturat	Parado	Unemployed
PL211E				06	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211E				07	Jubilat o retirat	Jubilado o retirado	Retired
PL211E				08	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211E				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211E				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211E_F	Variable que indica si PL211E està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL211E está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211E is complete, if it is missing or if it is not applicable in the record in question.				
PL211E_F				97	No hi consta	No consta	No answer
PL211E_F				01	Variable completada	Variable completada	Variable completed
PL211F	Activitat principal a juny	Actividad principal en junio	Main activity in June				
PL211F				01	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211F				02	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211F				03	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211F				04	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211F				05	Aturat	Parado	Unemployed
PL211F				06	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211F				07	Jubilat o retirat	Jubilado o retirado	Retired
PL211F				08	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211F				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211F				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211F_F	Variable que indica si PL211F està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL211F está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211F is complete, if it is missing or if it is not applicable in the record in question.				
PL211F_F				97	No hi consta	No consta	No answer
PL211F_F				01	Variable completada	Variable completada	Variable completed
PL211G	Activitat principal a juliol	Actividad principal en julio	Main activity in July				
PL211G				01	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211G				02	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211G				03	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211G				04	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211G				05	Aturat	Parado	Unemployed
PL211G				06	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211G				07	Jubilat o retirat	Jubilado o retirado	Retired
PL211G				08	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211G				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211G				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211G_F	Variable que indica si PL211G està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL211G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211G is complete, if it is missing or if it is not applicable in the record in question.				
PL211G_F				97	No hi consta	No consta	No answer
PL211G_F				01	Variable completada	Variable completada	Variable completed
PL211H	Activitat principal a agost	Actividad principal en agosto	Main activity in August				
PL211H				01	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211H				02	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211H				03	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211H				04	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211H				05	Aturat	Parado	Unemployed
PL211H				06	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211H				07	Jubilat o retirat	Jubilado o retirado	Retired
PL211H				08	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211H				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211H				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211H_F	Variable que indica si PL211H està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL211H está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211H is complete, if it is missing or if it is not applicable in the record in question.				
PL211H_F				97	No hi consta	No consta	No answer
PL211H_F				01	Variable completada	Variable completada	Variable completed
PL211I	Activitat principal a setembre	Actividad principal en septiembre	Main activity in September				
PL211I				01	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211I				02	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211I				03	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211I				04	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211I				05	Aturat	Parado	Unemployed
PL211I				06	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211I				07	Jubilat o retirat	Jubilado o retirado	Retired
PL211I				08	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211I				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211I				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211I_F	Variable que indica si PL211I està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL211I está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211I is complete, if it is missing or if it is not applicable in the record in question.				
PL211I_F				97	No hi consta	No consta	No answer
PL211I_F				01	Variable completada	Variable completada	Variable completed
PL211J	Activitat principal a octubre	Actividad principal en octubre	Main activity in October				
PL211J				01	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211J				02	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211J				03	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211J				04	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211J				05	Aturat	Parado	Unemployed
PL211J				06	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211J				07	Jubilat o retirat	Jubilado o retirado	Retired
PL211J				08	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211J				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211J				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211J_F	Variable que indica si PL211J està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL211J está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211J is complete, if it is missing or if it is not applicable in the record in question.				
PL211J_F				97	No hi consta	No consta	No answer
PL211J_F				01	Variable completada	Variable completada	Variable completed
PL211K	Activitat principal a novembre	Actividad principal en noviembre	Main activity in November				
PL211K				01	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211K				02	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211K				03	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211K				04	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211K				05	Aturat	Parado	Unemployed
PL211K				06	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211K				07	Jubilat o retirat	Jubilado o retirado	Retired
PL211K				08	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PL211K				10	Dedicat a les feines de la llar, cura de nens, etc.	Dedicado a las labores del hogar, cuidado de niños, etc.	Dedicated to homemaking, caring for children, etc.
PL211K				11	Un altre tipus d'inactivitat econòmica	Otro tipo de inactividad económica	Other type of economic inactivity
PL211K_F	Variable que indica si PL211K està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL211K está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL211K is complete, if it is missing or if it is not applicable in the record in question.				
PL211K_F				97	No hi consta	No consta	No answer
PL211K_F				01	Variable completada	Variable completada	Variable completed
PL211L	Activitat principal a desembre	Actividad principal en diciembre	Main activity in December				
PL211L				01	Assalariat (temps complet)	Asalariado (tiempo completo)	Employee (full-time)
PL211L				02	Assalariat (temps parcial)	Asalariado (tiempo parcial)	Employee (part-time)
PL211L				03	Treballador per compte propi (temps complet)	Trabajador por cuenta propia (tiempo completo)	Self-employed worker (full time)
PL211L				04	Treballador per compte propi (temps parcial)	Trabajador por cuenta propia (tiempo parcial)	Self-employed worker (part-time)
PL211L				05	Aturat	Parado	Unemployed
PL211L				06	Estudiant, escolar o en formació	Estudiante, escolar o en formación	Student, school pupil or trainee
PL211L				07	Jubilat o retirat	Jubilado o retirado	Retired
